PILOTEXPENSE,AIRCRAFT_FUEL,OTHER_EXPENSES,TOTAL_DIRECT_LESS_RENT,MAINTENANCE,DEPAND_RENTAL,TOTAL_DIRECT,FLIGHT_ATTENDANTS,TRAFFIC,DEPARTURE,CAPACITY,TOTAL_INDIRECT,TOTAL_OP_EXPENSE,TOTAL_AIR_HOURS,AIR_DAYS_ASSIGN,AIR_FUELS_ISSUED,AIRCRAFT_CONFIG,AIRCRAFT_GROUP,AIRCRAFT_TYPE,AIRLINE_ID,UNIQUE_CARRIER,UNIQUE_CARRIER_NAME,CARRIER,CARRIER_NAME,UNIQUE_CARRIER_ENTITY,REGION,CARRIER_GROUP_NEW,CARRIER_GROUP,YEAR,QUARTER
1784.69,221.40,803.29,2809.38,4732.54,1068.71,8610.63,,,,,,,,,,2,7,732,20193,GR,Gemini Air Cargo Airways,GR,Gemini Air Cargo Airways,16510,P,1,1,1999,4
1789.00,,247.50,2036.50,1231.60,3714.87,6982.97,,,,,,,2.03,0.27,2842.38,2,7,715,20400,PT (1),Capital Cargo International,PT,Capital Cargo International,06165,D,1,1,2012,4
1789.26,3314.64,709.32,5813.22,398.31,4884.35,11095.88,,,,,,,4.26,1.98,1546.75,2,4,430,20166,GFQ,Gulf And Caribbean Cargo,GFQ,Gulf And Caribbean Cargo,06564,S,4,1,2011,4
1791.55,21.12,540.04,2352.70,6279.45,5578.77,14210.92,,,,,,,3.27,0.47,18.19,2,7,733,20308,WE,Centurion Cargo Inc.,WE,Centurion Cargo Inc.,16180,L,4,1,2003,2
1796.93,3963.11,603.98,6364.02,2742.00,4224.16,13330.18,,,,,,,4.37,0.45,4083.53,1,6,614,20422,SY,Sun Country Airlines d/b/a MN Airlines,SY,Sun Country Airlines,06795,D,1,1,2003,3
1798.78,,417.90,2216.68,1411.57,123.00,3751.25,,,,,,,1.17,0.73,897.43,2,6,635,20201,AMQ,Ameristar Air Cargo,AMQ,Ameristar Air Cargo,06815,S,4,1,2017,4
1801.15,872.62,71.41,2745.18,2174.53,1800.00,6719.70,,,,,,,0.41,0.05,1350.39,2,8,820,21629,KD,Western Global,KD,Western Global,11042,I,1,1,2018,1
1801.40,1910.57,251.42,3963.38,4053.33,4990.77,13007.48,,,,,,,,,,1,4,441,20398,MQ,Envoy Air,MQ,Simmons Airlines,06820,D,2,2,1991,4
1803.00,109.00,1388.00,3300.00,2645.00,123.00,6068.00,,,,,,,1.74,0.26,98.65,2,6,690,20284,TCQ,Express.Net Airlines,TCQ,Express.Net Airlines,06896,D,1,1,2004,1
1803.59,156.36,712.86,2672.80,4693.60,1036.61,8403.01,,,,,,,,,,2,7,732,20193,GR,Gemini Air Cargo Airways,GR,Gemini Air Cargo Airways,06510,D,1,1,1999,4
1806.75,5206.60,7691.39,14704.73,3246.56,2622.67,20573.97,,,,,,,4.36,0.98,4289.79,1,6,617,21161,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",09Q,"Swift Air, LLC",01130,D,1,1,2017,4
1807.73,4915.92,1257.38,7981.04,1624.68,3566.52,13172.23,,,,,,,0.57,0.55,1074.28,1,6,626,21492,1BQ,"Eastern Airlines f/k/a Dynamic Airways, LLC",1BQ,"Eastern Airlines f/k/a Dynamic Airways, LLC",11019,I,1,1,2022,3
1808.18,7840.21,1055.83,10704.21,3701.86,6330.37,20736.45,,,,,,,7.36,0.66,6787.96,1,6,694,20423,U5,USA 3000 Airlines,U5,USA 3000 Airlines,16921,I,1,1,2004,1
1812.23,521.31,128.39,2461.93,3354.51,1384.74,7201.18,,,,,,,0.55,0.32,448.12,2,6,617,20372,KLQ,Kalitta Charters II,KLQ,Kalitta Charters II,06774,D,1,1,2023,1
1813.52,,566.38,2379.90,1764.03,123.00,4266.92,,,,,,,1.42,0.54,1216.73,2,6,635,20201,AMQ,Ameristar Air Cargo,AMQ,Ameristar Air Cargo,06815,S,4,1,2014,4
1814.05,3820.14,7.03,5641.22,1131.35,1031.12,7803.69,,,,,,,,,,1,7,715,20387,PN,Pan American Airways Corp.,PN,Pan American Airways Corp.,06752,D,1,1,2002,3
1822.87,2446.47,0.00,4269.34,791.14,133.24,5193.72,,,,,,,0.47,0.09,516.46,2,6,622,20405,N8,National Air Cargo Group Inc d/ba National Airlines,MRQ,"National Air Cargo Group, Inc. d/b/a Murray Air",07029,D,1,1,2012,4
1826.83,,43.15,1869.97,1323.07,3578.92,6771.96,,,,,,,2.16,0.84,3412.05,2,7,715,20400,PT (1),Capital Cargo International,PT,Capital Cargo International,06165,D,1,1,2009,1
1828.59,1944.55,271.51,4044.65,4047.93,1590.39,9682.97,,,,,,,,,,2,5,556,20169,L2,Lynden Air Cargo Airlines,L2,Lynden Air Cargo Airlines,06699,D,1,1,2001,4
1831.07,7351.78,216.74,9399.58,1494.15,2528.45,13422.18,,,,,,,1.77,0.27,6783.63,2,8,816,20370,KAQ,Kalitta Air LLC,KAQ,Kalitta Air LLC,06683,D,4,1,2002,4
1833.59,4459.68,11045.05,17338.32,5901.87,572.49,23812.68,,,,,,,3.99,1.43,3494.08,1,6,617,21161,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",09Q,"Swift Air, LLC",01130,D,4,1,2015,2
1834.91,2777.57,1326.80,5939.27,5169.42,5245.16,16353.85,,,,,,,,,,1,4,483,20170,XJ,Mesaba Airlines,XJ,Mesaba Airlines,06692,D,1,1,1997,3
1836.04,1965.56,2113.97,5915.58,2703.17,820.19,9438.94,,,,,,,1.45,0.24,3895.17,1,7,732,20377,X9,Omni Air International LLC,X9,Omni Air Express,06738,D,1,1,2003,2
1836.22,1490.67,251.68,3578.57,2956.60,1440.45,7975.62,,,,,,,,,,2,5,556,20169,L2,Lynden Air Cargo Airlines,L2,Lynden Air Cargo Airlines,06699,D,1,1,2001,3
1837.47,2348.72,1137.78,5323.97,1577.34,206.47,7107.78,,,,,,,0.33,0.03,583.69,1,6,626,21492,1BQ,"Eastern Airlines f/k/a Dynamic Airways, LLC",1BQ,"Dynamic Airways, LLC",01159,D,1,1,2016,4
1838.30,1855.14,160.41,3853.85,2872.85,947.31,7674.02,,,,,,,,,,2,6,681,20371,RLQ,Reliant Airlines,RLQ,Reliant Airlines,06773,S,4,1,1999,2
1841.91,,263.59,2105.49,1980.66,3535.91,7622.06,,,,,,,,,,2,7,715,20400,PT (1),Capital Cargo International,CCQ,Capital Cargo International,06165,D,1,1,2001,1
1842.52,452.79,2091.64,4386.94,5351.72,2100.21,11838.87,,,,,,,5.40,0.98,4781.12,1,6,655,20203,FCQ,Falcon Air Express,FCQ,Falcon Air Express,06399,S,4,1,2012,4
1842.69,260.76,162.70,2266.14,3452.90,4151.79,9870.83,,,,,,,2.19,0.27,9020.01,2,8,817,20195,WI,Sky Lease Cargo,WI,Tradewinds Airlines,16884,I,1,1,2007,2
1843.95,10260.94,964.08,13068.97,7945.21,1550.40,22564.58,,,,,,,,,,1,6,640,20243,J7,Valujet Airlines Inc.,J7,Valujet Airlines Inc.,06917 (1),D,2,2,1995,1
1844.38,5.75,3333.38,5183.51,1501.53,455.39,7140.43,,,,,,,1.46,0.30,1913.96,2,6,626,21754,2PQ,21 Air LLC,2PQ,21 Air LLC,01207,S,1,1,2024,1
1844.50,6241.56,51.82,8137.88,1212.95,4920.20,14271.03,,,,,,,6.47,0.03,3940.99,1,6,631,20397,OH,PSA Airlines Inc.,16,PSA Airlines Inc.,07028,D,1,1,2005,1
1846.05,,232.98,2079.02,1484.36,3655.70,7219.09,,,,,,,3.11,0.55,1977.69,1,6,677,20452,YX,Republic Airline,REP,Republic Airlines,06003,D,1,1,2005,4
1849.44,446.76,689.39,2985.59,6088.86,2105.23,11179.69,,,,,,,2.34,0.28,8830.79,2,8,817,20195,WI,Sky Lease Cargo,WI,Tradewinds Airlines,16884,I,1,1,2007,4
1854.57,1458.96,65.66,3379.19,1190.82,1067.97,5637.99,,,,,,,2.88,0.35,472.73,1,4,441,20401,3M,Silver Airways,3M,Silver Airways,06888,D,1,1,2023,2
1856.05,3070.13,742.18,5668.36,377.08,5047.95,11093.39,,,,,,,4.65,1.98,1680.10,2,4,430,20166,GFQ,Gulf And Caribbean Cargo,GFQ,Gulf And Caribbean Cargo,06564,S,4,1,2010,4
1858.47,,87.58,1946.05,1123.81,2983.84,6053.70,,,,,,,2.91,0.24,12062.17,2,8,817,21069,GG,"Cargo 360, Inc.",GG,"Cargo 360, Inc.",01124,D,1,1,2007,4
1864.88,786.42,1646.51,4297.81,7559.21,4340.78,16197.80,,,,,,,,,,2,7,715,20302,KR,Kitty Hawk Aircargo,KR,Kitty Hawk Aircargo,06688,D,1,1,1997,4
1868.69,4367.56,0.00,6236.26,0.00,0.00,6236.26,,,,,,,3.41,0.26,1222.92,1,6,609,21979,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",01235,D,1,1,2021,3
1870.69,523.28,4709.90,7103.86,2640.78,221.75,9966.39,,,,,,,,,,2,8,809,19677,BFQ,Buffalo Airways Inc.,BFQ,Buffalo Airways Inc.,06136,S,1,1,1990,2
1870.94,,587.93,2458.87,1363.97,123.00,3945.85,,,,,,,1.09,0.72,945.05,2,6,635,20201,AMQ,Ameristar Air Cargo,AMQ,Ameristar Air Cargo,06815,S,4,1,2015,4
1874.88,,46.26,1921.15,1998.47,4275.03,8194.65,,,,,,,2.45,0.82,4041.13,2,7,715,20400,PT (1),Capital Cargo International,PT,Capital Cargo International,06165,D,1,1,2008,3
1880.50,8257.80,137.01,10275.31,2934.38,644.16,13853.85,,,,,,,2.40,0.30,9783.99,2,8,816,20370,KAQ,Kalitta Air LLC,KAQ,Kalitta Air LLC,06683,D,1,1,2003,3
1880.94,3155.84,497.57,5534.34,1707.67,1547.11,8789.11,,,,,,,0.49,0.18,1808.34,1,6,627,21492,1BQ,"Eastern Airlines f/k/a Dynamic Airways, LLC",1BQ,"Eastern Airlines f/k/a Dynamic Airways, LLC",11019,I,1,1,2024,2
1885.38,1358.65,173.56,3417.59,2648.16,849.32,6915.07,,,,,,,,,,2,8,816,20370,KAQ,Kalitta Air LLC,KAQ,Kalitta Air LLC,06683,D,4,1,2002,2
1887.58,278.72,3385.74,5552.04,3802.19,388.23,9742.46,,,,,,,4.18,0.91,3414.89,1,6,620,20421,SLQ,Sky King Inc.,SLQ,Sky King Inc.,06039,D,4,1,2010,4
1889.54,11203.46,368.32,13461.32,4657.51,9516.25,27635.07,,,,,,,6.96,0.66,5098.39,1,6,698,21171,VX,Virgin America,VX,Virgin America,01006,D,1,1,2008,4
1889.85,,50.61,1940.45,2130.30,4096.75,8167.51,,,,,,,2.20,0.86,3731.90,2,7,715,20400,PT (1),Capital Cargo International,PT,Capital Cargo International,06165,D,1,1,2010,2
1890.40,3912.97,0.00,5803.36,1887.94,5019.32,12710.62,,,,,,,1.15,0.19,1308.65,1,6,699,22085,GCA,"Global Crossing Airlines, Inc.",GCA,"Global Crossing Airlines, Inc.",01227,S,1,1,2023,4
1896.51,1824.71,260.84,3982.06,4016.27,5339.96,13338.29,,,,,,,,,,1,4,441,20398,MQ,Envoy Air,MQ,Simmons Airlines,06820,D,2,2,1992,1
1900.75,1310.76,0.00,3211.51,723.95,114.73,4050.19,,,,,,,0.50,0.09,409.22,2,6,622,20405,N8,National Air Cargo Group Inc d/ba National Airlines,MRQ,"National Air Cargo Group, Inc. d/b/a Murray Air",07029,D,1,1,2012,3
1904.02,1949.93,239.22,4093.18,3902.59,1591.07,9586.83,,,,,,,,,,2,5,556,20169,L2,Lynden Air Cargo Airlines,L2,Lynden Air Cargo Airlines,06699,D,1,1,2002,1
1904.95,1910.17,248.90,4064.02,3811.11,4973.25,12848.38,,,,,,,,,,1,4,441,20398,MQ,Envoy Air,MQ,Simmons Airlines,06820,D,2,2,1992,3
1908.46,15309.66,919.78,18137.89,2125.45,6131.88,26395.23,,,,,,,10.71,1.35,6909.22,1,6,631,20500,G7,GoJet Airlines LLC d/b/a United Express,G7,GoJet Airlines LLC d/b/a United Express,07041,D,1,1,2006,3
1908.59,,52.96,1961.54,2013.65,4337.71,8312.90,,,,,,,1.82,0.91,3380.60,2,7,715,20400,PT (1),Capital Cargo International,PT,Capital Cargo International,06165,D,1,1,2010,1
1913.00,86.00,1683.00,3682.00,3234.00,145.00,7061.00,,,,,,,1.82,0.34,16.77,2,6,690,20284,TCQ,Express.Net Airlines,TCQ,Express.Net Airlines,06896,D,1,1,2003,3
1914.95,6262.49,304.32,8481.75,5296.78,1322.43,15100.97,,,,,,,2.16,0.28,1796.31,2,6,622,20177,PFQ,Asia Pacific,PFQ,Asia Pacific,06070,D,1,1,2022,2
1915.89,9245.00,719.22,11880.11,2866.00,2015.00,16761.11,,,,,,,4.77,0.99,5424.75,1,6,655,20368,G4,Allegiant Air,G4,Allegiant Air,06035,D,1,1,2005,2
1918.00,9006.00,5944.00,16868.00,4596.00,4338.00,25802.00,,,,,,,,0.87,6507.95,1,6,640,20299,JX (2),Southeast Airlines,JX,Southeast Airlines,06850,D,4,1,2002,4
1919.76,5163.87,229.82,7313.46,1634.47,1109.07,10057.00,,,,,,,0.97,0.28,1170.64,1,6,622,20344,RD,Ryan International Airlines,RD,Ryan International Airlines,16790,I,1,1,2008,3
1919.95,1407.95,179.72,3507.62,3383.50,1371.94,8263.05,,,,,,,,,,2,5,556,20169,L2,Lynden Air Cargo Airlines,L2,Lynden Air Cargo Airlines,06699,D,1,1,2000,3
1921.46,2814.50,536.82,5272.79,2091.87,2449.42,9814.09,,,,,,,1.08,0.47,1129.72,2,6,619,21634,KH,Aloha Air Cargo,KH,Aloha Air Cargo,01146,D,1,1,2018,3
1925.02,5353.12,6501.10,13779.23,4846.82,2325.83,20951.89,,,,,,,2.58,0.43,6990.34,1,7,732,20377,X9,Omni Air International LLC,X9,Omni Air Express,16736,I,1,1,2003,2
1928.82,504.43,137.30,2570.55,88.03,0.94,2659.52,,,,,,,,,,2,4,416,20263,EM,Empire Airlines Inc.,EM,Empire Airlines Inc.,06299,S,1,1,1993,4
1932.32,322.56,387.10,2641.98,3572.65,1920.44,8135.07,,,,,,,5.58,1.53,7532.46,2,7,715,20093,CTQ,Custom Air Transport,CTQ,Custom Air Transport,06175,D,1,1,2006,2
1932.84,,309.60,2242.44,2240.87,3823.72,8307.03,,,,,,,,,,2,7,715,20400,PT (1),Capital Cargo International,CCQ,Capital Cargo International,06165,D,1,1,2000,3
1935.43,1517.27,666.13,4118.83,1621.49,1798.15,7538.46,,,,,,,2.10,0.50,917.40,1,4,491,20287,WP,Island Air Hawaii,WP,Island Air Hawaii,06957,D,1,1,2017,3
1935.66,,414.21,2349.87,2821.21,,5171.08,,,,,,,,,,2,8,860,19874,8C,Air Transport International,8C,Air Transport International,06029,D,2,2,1994,1
1939.00,,268.36,2207.36,2824.94,0.98,5033.28,,,,,,,,,,2,7,710,20344,RD,Ryan International Airlines,RYQ,Ryan International Airlines,06789,S,1,1,1994,2
1939.45,4570.19,289.47,6799.11,4888.29,1330.87,13018.27,,,,,,,2.18,0.19,1627.31,2,6,622,20177,PFQ,Asia Pacific,PFQ,Asia Pacific,06070,D,1,1,2022,4
1950.83,1882.31,479.85,4312.98,7884.37,351.06,12548.41,,,,,,,,,,2,5,550,20379,ZKQ,Zantop International,ZKQ,Zantop International,09790,D,1,1,1991,1
1951.70,2950.16,244.38,5146.24,5959.75,1199.78,12305.77,,,,,,,2.35,0.33,1647.93,2,6,622,20177,PFQ,Asia Pacific,PFQ,Asia Pacific,16070,I,1,1,2021,1
1952.33,1585.13,81.97,3619.43,1300.02,1485.85,6405.30,,,,,,,2.85,0.40,449.71,1,4,442,20401,3M,Silver Airways,3M,Silver Airways,06888,D,1,1,2022,4
1953.32,1765.80,689.31,4408.43,5658.51,1915.11,11982.04,,,,,,,3.81,0.18,647.68,1,4,483,20310,WL,"Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines",ZQ,Caribbean Sun Airlines,06077,S,4,1,2004,4
1954.01,1382.87,507.50,3844.38,1996.51,1520.55,7361.44,,,,,,,0.79,0.27,835.37,1,6,612,21875,37Q,"Eastern Air Express, LLC (EAX)",37Q,"Eastern Air Express, LLC (EAX)",01225,S,1,1,2024,2
1954.07,1825.69,140.90,3920.66,1473.26,1105.89,6499.81,,,,,,,2.10,0.39,544.27,1,4,441,20401,3M,Silver Airways,3M,Silver Airways,06888,D,1,1,2023,3
1954.09,2015.67,1865.93,5835.69,2443.31,957.47,9236.48,,,,,,,1.26,0.22,3423.61,1,7,732,20377,X9,Omni Air International LLC,X9,Omni Air Express,06738,D,1,1,2003,3
1954.58,207.91,77.50,2239.99,1353.54,1844.44,5437.97,,,,,,,1.07,0.45,1013.88,2,6,617,20372,KLQ,Kalitta Charters II,KLQ,Kalitta Charters II,06774,D,1,1,2020,1
1955.75,1770.26,382.11,4108.12,3553.54,5369.27,13030.93,,,,,,,,,,1,4,441,20398,MQ,Envoy Air,MQ,Simmons Airlines,06820,D,2,2,1993,2
1961.28,2644.03,510.99,5116.30,2065.20,97.38,7278.88,,,,,,,1.35,0.09,1228.51,1,6,625,21492,1BQ,"Eastern Airlines f/k/a Dynamic Airways, LLC",1BQ,"Dynamic Airways, LLC",01159,D,1,1,2016,3
1961.71,1398.86,2405.32,5765.88,877.60,89.56,6733.03,,,,,,,0.76,0.15,859.82,2,6,625,21754,2PQ,21 Air LLC,2PQ,21 Air LLC,01207,S,4,1,2019,2
1962.65,8470.91,1430.70,11864.26,2246.61,7134.13,21244.99,,,,,,,3.33,0.46,2906.26,1,6,622,20454,E0,"EOS Airlines, Inc.",E0,"EOS Airlines, Inc.",16211,A,1,1,2008,1
1963.01,,382.50,2345.51,6776.77,3076.33,12198.60,,,,,,,2.86,0.22,11533.93,2,8,817,21069,GG,"Cargo 360, Inc.",GG,"Cargo 360, Inc.",01124,D,1,1,2007,1
1965.44,,422.60,2388.04,1721.80,123.00,4232.85,,,,,,,1.22,0.72,1062.53,2,6,635,20201,AMQ,Ameristar Air Cargo,AMQ,Ameristar Air Cargo,06815,S,4,1,2016,4
1965.99,4664.14,259.01,6889.14,3960.97,1318.81,12168.92,,,,,,,1.46,0.25,1671.14,2,6,622,20177,PFQ,Asia Pacific,PFQ,Asia Pacific,06070,D,1,1,2024,3
1966.22,1876.97,350.09,4193.28,5112.11,2192.53,11497.92,,,,,,,1.35,0.21,1775.20,1,6,622,20344,RD,Ryan International Airlines,RD,Ryan International Airlines,16790,I,1,1,2008,1
1969.17,7299.31,396.53,9665.01,9443.94,5217.88,24326.82,,,,,,,,,,1,6,620,20192,NJ,Vanguard Airlines Inc.,NJ,Vanguard Airlines Inc.,06914,D,1,1,1999,4
1972.07,1904.41,260.90,4137.39,4127.85,5227.20,13492.43,,,,,,,,,,1,4,441,20398,MQ,Envoy Air,MQ,Simmons Airlines,06820,D,2,2,1992,2
1973.61,0.00,1466.44,3440.05,4694.95,6271.16,14406.17,,,,,,,2.79,0.27,9418.79,2,8,819,20195,WI,Sky Lease Cargo,WI,Sky Lease Cargo,16884,I,1,1,2015,4
1976.78,4456.94,3755.97,10189.68,5990.21,2735.99,18915.87,,,,,,,,,,1,6,640,20416,NK,Spirit Air Lines,NK,Spirit Air Lines,06830,D,1,1,1998,1
1977.42,0.00,1636.78,3614.19,2926.99,5371.25,11912.43,,,,,,,2.38,0.21,8527.52,2,8,819,20195,WI,Sky Lease Cargo,WI,Sky Lease Cargo,16884,I,1,1,2016,3
1979.67,,514.32,2493.99,2465.37,,4959.35,,,,,,,,,,2,7,715,20344,RD,Ryan International Airlines,RYQ,Ryan International Airlines,06789,S,1,1,1995,4
1980.29,292.60,485.43,2758.31,7772.89,1163.97,11695.16,,,,,,,6.04,1.62,8154.24,2,7,715,20093,CTQ,Custom Air Transport,CTQ,Custom Air Transport,06175,D,1,1,2006,1
1980.74,6671.94,7686.64,16339.33,5455.58,,21794.91,,,,,,,1.87,0.32,7307.95,2,8,817,20450,F2,Omega Air Holdings d/b/a Focus Air,F2,Omega Air Holdings d/b/a Focus Air,06006,D,1,1,2007,1
1983.17,8902.46,2431.59,13317.22,4703.61,6386.20,24407.03,,,,,,,3.79,0.55,3960.52,1,6,622,20454,E0,"EOS Airlines, Inc.",E0,"EOS Airlines, Inc.",16211,A,4,1,2006,4
1989.78,1981.20,373.43,4344.41,4753.24,5977.00,15074.65,,,,,,,,,,1,4,456,20398,MQ,Envoy Air,MQ,Simmons Airlines,06820,D,2,2,1993,1
1990.56,0.00,2848.80,4839.36,3599.29,1513.27,9951.92,,,,,,,0.00,0.00,0.00,2,8,819,20405,N8,National Air Cargo Group Inc d/ba National Airlines,MRQ,"National Air Cargo Group, Inc. d/b/a Murray Air",07029,D,1,1,2011,2
1992.71,3168.40,944.61,6105.72,6711.94,2086.24,14903.90,,,,,,,6.40,0.18,1261.96,1,4,483,20310,WL,"Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines",ZQ,Caribbean Sun Airlines,06077,S,4,1,2005,4
1994.63,4343.46,291.15,6629.23,5466.92,1307.38,13403.53,,,,,,,2.17,0.28,1948.66,2,6,622,20177,PFQ,Asia Pacific,PFQ,Asia Pacific,16070,I,1,1,2021,3
1995.33,5138.00,299.93,7433.25,5569.93,1313.92,14317.11,,,,,,,2.30,0.27,1833.92,2,6,622,20177,PFQ,Asia Pacific,PFQ,Asia Pacific,06070,D,1,1,2022,1
1998.81,7891.02,1668.74,11558.57,4253.28,9816.69,25628.54,,,,,,,,,,1,6,655,19994,QQ,Reno Air Inc.,QQ,Reno Air Inc.,06775,D,2,2,1993,4
2000.38,1715.54,0.00,3715.92,937.69,135.76,4789.37,,,,,,,0.38,0.09,435.61,1,6,622,20405,N8,National Air Cargo Group Inc d/ba National Airlines,MRQ,"National Air Cargo Group, Inc. d/b/a Murray Air",07029,D,1,1,2013,2
2003.93,2690.08,,4694.02,2364.68,1952.27,9010.96,,,,,,,1.68,65.18,6030.62,2,8,817,20190,9S,Southern Air Inc.,9S,Southern Air Inc.,06841,D,1,1,2004,1
2004.44,5454.64,397.97,7857.05,7621.15,5370.88,20849.08,,,,,,,,,,1,6,620,20192,NJ,Vanguard Airlines Inc.,NJ,Vanguard Airlines Inc.,06914,D,1,1,1999,3
2006.58,,1191.76,3198.34,2902.64,2602.90,8703.88,,,,,,,8.60,1.38,3802.71,1,4,482,20254,9L,Colgan Air,9L,Colgan Air,07018,D,1,1,2008,4
2008.66,,,2008.66,4635.26,421.72,7065.64,,,,,,,,,,2,8,860,19874,8C,Air Transport International,8C,Air Transport International,06029,D,2,2,1995,1
2009.39,,531.86,2541.25,1531.00,683.24,4755.49,,,,,,,0.69,0.73,600.75,2,6,635,20201,AMQ,Ameristar Air Cargo,AMQ,Ameristar Air Cargo,06815,S,4,1,2021,4
2013.14,1658.54,265.70,3937.37,1061.71,0.00,4999.08,,,,,,,0.87,0.42,656.32,2,5,556,20169,L2,Lynden Air Cargo Airlines,L2,Lynden Air Cargo Airlines,11040,I,1,1,2018,4
2013.18,8557.60,783.57,11354.34,2370.69,6091.25,19816.28,,,,,,,10.39,1.32,4415.96,1,6,631,20500,G7,GoJet Airlines LLC d/b/a United Express,G7,GoJet Airlines LLC d/b/a United Express,07041,D,1,1,2007,1
2013.35,92.44,-4312.53,-2206.73,3063.99,788.66,1645.92,,,,,,,0.08,0.09,125.00,2,7,715,20302,KR,Kitty Hawk Aircargo,KR,Kitty Hawk Aircargo,06688,D,1,1,2003,1
2015.43,608.35,535.57,3159.34,1819.41,4358.70,9337.45,,,,,,,2.42,0.36,2222.73,1,6,614,20344,RD,Ryan International Airlines,RD,Ryan International Airlines,16790,I,1,1,2008,1
2017.35,8922.33,226.56,11166.24,4980.00,725.48,16871.71,,,,,,,2.74,0.37,11061.73,2,8,816,20370,KAQ,Kalitta Air LLC,KAQ,Kalitta Air LLC,06683,D,1,1,2003,4
2019.78,6548.24,1747.66,10315.69,2892.04,612.80,13820.52,,,,,,,,,,1,7,715,20387,PN,Pan American Airways Corp.,PN,Pan American Airways Corp.,06749,S,1,1,2001,2
2022.57,1787.86,1443.58,5254.01,1678.54,123.61,7056.16,,,,,,,1.86,0.46,514.91,1,4,442,20401,3M,Silver Airways,3M,Silver Airways,06888,D,1,1,2023,4
2023.66,344.39,1147.78,3515.83,2389.41,3110.82,9016.06,,,,,,,,,,2,7,715,20151,M6,Amerijet International,M6,Amerijet International,06052,D,1,1,2000,2
2024.98,3236.72,520.71,5782.41,3947.88,2568.53,12298.81,,,,,,,0.95,0.28,1267.73,2,6,619,21634,KH,Aloha Air Cargo,KH,Aloha Air Cargo,01146,D,1,1,2018,4
2026.00,69.00,1236.00,3331.00,2507.00,127.00,5965.00,,,,,,,0.62,0.38,12.55,2,6,690,20284,TCQ,Express.Net Airlines,TCQ,Express.Net Airlines,06896,D,1,1,2004,3
2032.30,2096.51,397.66,4526.47,4679.60,6080.42,15286.48,,,,,,,,,,1,4,456,20398,MQ,Envoy Air,MQ,Simmons Airlines,06820,D,2,2,1993,2
2034.54,1118.49,587.15,3740.18,3615.80,1710.77,9066.75,,,,,,,0.70,0.56,812.84,2,6,617,20372,KLQ,Kalitta Charters II,KLQ,Kalitta Charters II,06774,D,1,1,2023,3
2035.95,171.66,289.83,2497.45,5505.31,2482.24,10484.99,,,,,,,2.39,0.29,9817.11,2,8,817,20195,WI,Sky Lease Cargo,WI,Tradewinds Airlines,16884,I,1,1,2007,3
2040.34,1785.65,4153.64,7979.63,799.32,0.00,8778.94,,,,,,,,,,1,6,612,21875,37Q,"Eastern Air Express, LLC (EAX)",37Q,"Hillwood Airways, LLC  f/k/a   ATX Air Services, LLC",01225,S,1,1,2023,1
2050.56,6008.15,213.04,8271.75,2813.03,1048.68,12133.47,,,,,,,1.40,0.18,2344.28,1,6,626,20344,RD,Ryan International Airlines,RD,Ryan International Airlines,16790,I,1,1,2008,4
2052.35,5958.85,0.00,8011.20,3443.86,2812.80,14267.86,,,,,,,4.53,1.16,4369.54,1,6,617,21161,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11054,I,1,1,2018,2
2061.21,117.90,3956.35,6135.47,1662.26,315.27,8113.00,,,,,,,1.58,0.15,7.36,2,6,626,21754,2PQ,21 Air LLC,2PQ,21 Air LLC,01207,S,4,1,2022,4
2061.41,8641.40,0.00,10702.81,2808.34,1602.52,15113.67,,,,,,,3.38,0.18,2965.22,1,6,625,21492,1BQ,"Eastern Airlines f/k/a Dynamic Airways, LLC",1BQ,"Dynamic Airways, LLC",01164,S,4,1,2015,2
2063.69,,57.74,2121.43,1887.17,2141.17,6149.76,,,,,,,2.33,0.83,3786.98,2,7,715,20400,PT (1),Capital Cargo International,PT,Capital Cargo International,06165,D,1,1,2011,3
2064.18,4086.65,3816.64,9967.47,585.79,5406.22,15959.48,,,,,,,1.17,0.07,2094.80,1,6,626,21492,1BQ,"Eastern Airlines f/k/a Dynamic Airways, LLC",1BQ,"Eastern Airlines f/k/a Dynamic Airways, LLC",11019,I,1,1,2021,1
2064.18,4086.65,3816.64,9967.47,585.79,5406.22,15959.48,,,,,,,1.17,0.07,2094.80,1,6,626,21492,1BQ,"Eastern Airlines f/k/a Dynamic Airways, LLC",1BQ,"Eastern Airlines f/k/a Dynamic Airways, LLC",11019,I,1,1,2021,4
2065.73,,586.58,2652.32,1719.83,535.81,4907.95,,,,,,,0.86,0.73,740.51,2,6,635,20201,AMQ,Ameristar Air Cargo,AMQ,Ameristar Air Cargo,06815,S,4,1,2023,2
