AIR_OP_EXPENSE,FL_ATT_EXPENSE,FOOD_EXPENSE,OTH_IN_FL_EXPENSE,PAX_SVC_EXPENSE,LINE_SVC_EXPENSE,CONTROL_EXPENSE,LANDING_FEES,AIR_SVC_EXPENSE,TRAFFIC_EXP_PAX,TRAFFIC_EXP_CARGO,TRAFFIC_EXP_OTH,TRAFFIC_EXPENSE,RES_EXP_PAX,RES_EXP_CARGO,RES_EXP_OTH,RES_EXPENSE,AD_EXP_PAX,AD_EXP_CARGO,AD_EXP_INST,AD_EXPENSE,ADMIN_EXPENSE,DEPR_EXP_MAINT,AMORTIZATION,TRANSPORT_EXP,TOTAL_OP_EXPENSE,MAINT_PROP_EQUIP,DEPR_PROP_EQUIP,MAINT_DEPR,SVC_SALES_OP_EXP,AIRLINE_ID,UNIQUE_CARRIER,UNIQUE_CARRIER_NAME,CARRIER,CARRIER_NAME,UNIQUE_CARRIER_ENTITY,REGION,CARRIER_GROUP_NEW,CARRIER_GROUP,YEAR,QUARTER
467423.00,37381.00,15269.00,3706.00,56355.00,2235.00,5413.00,12901.00,20548.00,43326.00,5595.00,33056.00,81977.00,22559.00,248.00,19130.00,41938.00,6968.00,91.00,1465.00,8523.00,48554.00,780.00,0.00,179940.00,916259.00,1554.00,8666.00,10220.00,268895.00,19930,AS,Alaska Airlines Inc.,AS,Alaska Airlines Inc.,06031,D,3,3,2011,2
467848.58,30495.21,3331.27,7344.95,41171.43,10535.72,11456.43,25966.43,47958.58,92460.03,0.00,0.00,92460.03,45023.72,217.74,0.00,45241.47,18142.22,0.00,0.00,18142.22,39093.64,673.54,6740.05,8970.89,775413.15,905.75,6206.98,7112.73,298593.68,20409,B6,JetBlue Airways,B6,JetBlue Airways,06673,D,3,3,2010,4
468018.00,38944.00,15881.00,4214.00,59039.00,2029.00,5455.00,14333.00,21817.00,45520.00,5872.00,34388.00,85780.00,25795.00,244.00,19134.00,45173.00,5708.00,51.00,1762.00,7522.00,49151.00,784.00,0.00,180180.00,927620.00,1530.00,8627.00,10157.00,279422.00,19930,AS,Alaska Airlines Inc.,AS,Alaska Airlines Inc.,06031,D,3,3,2011,3
468495.00,70533.00,30735.00,4771.00,106040.00,5878.00,10761.00,24577.00,41216.00,75731.00,7270.00,55404.00,138405.00,30269.00,237.00,37268.00,67774.00,12040.00,180.00,5991.00,18211.00,89207.00,335.00,0.00,264233.00,1210698.00,2990.00,13792.00,16782.00,477970.00,19930,AS,Alaska Airlines Inc.,AS,Alaska Airlines Inc.,06031,D,3,3,2017,3
468534.00,54512.00,23372.00,9287.00,87171.00,10569.00,19696.00,15064.00,45329.00,48354.00,52356.00,,100710.00,59128.00,803.00,,59931.00,6968.00,332.00,,7300.00,37920.00,582.00,1572.00,109716.00,928072.00,2649.00,6658.00,9307.00,349822.00,19805,AA,American Airlines Inc.,AA,American Airlines Inc.,10050,L,3,3,2007,2
468919.00,59501.00,28254.00,7541.00,95296.00,6716.00,23310.00,17508.00,47534.00,10608.00,20008.00,0.00,30616.00,15655.00,1064.00,36977.00,53696.00,9719.00,159.00,0.00,9878.00,98467.00,856.00,7191.00,15314.00,842287.00,8441.00,6079.00,14520.00,358054.00,19977,UA,United Air Lines Inc.,UA,United Air Lines Inc.,10877,P,3,3,2010,4
469022.00,51773.00,25906.00,10992.00,88671.00,13695.00,9380.00,22020.00,45095.00,87906.00,32878.00,2621.00,123405.00,156561.00,922.00,26905.00,184388.00,14117.00,156.00,,14273.00,58367.00,559.00,14894.00,40171.00,1045022.00,769.00,5408.00,6177.00,535829.00,19704,CO,Continental Air Lines Inc.,CO,Continental Air Lines Inc.,01220,D,3,3,1996,2
469331.14,49673.77,19816.62,6577.57,76067.96,13156.59,6615.90,16572.08,36344.57,33412.60,65625.56,,99038.17,93602.33,42.26,,93644.59,10220.86,93.95,,10314.81,32537.57,553.28,13616.87,16756.90,855259.58,4373.76,2679.97,7053.73,369171.54,20211,TW,Trans World Airways LLC,TW,Trans World Airlines Inc.,0A845,D,3,3,2000,3
469343.00,29018.00,12553.00,5141.00,46712.00,7045.00,8060.00,9089.00,24194.00,38433.00,26593.00,-3.00,65023.00,47076.00,1486.00,,48562.00,8512.00,6.00,,8518.00,39377.00,333.00,5385.00,124628.00,844144.00,2148.00,9921.00,12069.00,250173.00,19790,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,10261,A,3,3,2006,2
469403.00,47806.00,37093.00,17083.00,101982.00,13417.00,5347.00,21653.00,40417.00,82662.00,29677.00,9485.00,121824.00,148215.00,1157.00,25231.00,174603.00,25846.00,22.00,,25868.00,117299.00,420.00,9141.00,25484.00,1097183.00,1349.00,9393.00,10742.00,602296.00,19704,CO,Continental Air Lines Inc.,CO,Continental Air Lines Inc.,01220,D,3,3,1993,2
469941.00,33047.00,12101.00,4905.00,50053.00,7363.00,8118.00,13067.00,28548.00,18729.00,8340.00,56290.00,83359.00,19675.00,616.00,22532.00,42823.00,5754.00,,1448.00,7202.00,43418.00,880.00,,85390.00,820903.00,1840.00,7449.00,9289.00,265572.00,19930,AS,Alaska Airlines Inc.,AS,Alaska Airlines Inc.,06031,D,3,3,2008,2
469951.00,59145.00,32556.00,2702.00,94403.00,11519.00,23951.00,11676.00,47146.00,14743.00,26511.00,0.00,41254.00,42339.00,821.00,0.00,43160.00,6321.00,1131.00,0.00,7452.00,53346.00,282.00,808.00,113937.00,877626.00,2104.00,3783.00,5887.00,293738.00,19805,AA,American Airlines Inc.,AA,American Airlines Inc.,10049,A,3,3,2013,2
470261.00,,,,,22619.00,16248.00,19793.00,58660.00,,4581.00,17357.00,21938.00,,930.00,1052.00,1982.00,,6.00,,6.00,23361.00,,,,597938.00,18361.00,3369.00,21730.00,127677.00,19917,5X,United Parcel Service,5X,United Parcel Service,06910,D,3,3,2009,2
470444.00,,,,,7201.00,10766.00,16473.00,34440.00,,33554.00,,33554.00,,1404.00,2063.00,3467.00,,71.00,,71.00,9312.00,90.00,357.00,,602613.00,48589.00,2289.00,50878.00,132169.00,19917,5X,United Parcel Service,5X,United Parcel Service,06910,D,3,3,2005,3
471209.22,29166.75,3359.55,8499.27,41025.57,261.59,13584.20,12713.45,26559.25,12743.47,14347.82,81101.91,108193.21,7827.63,,25925.04,33752.67,,,3857.08,3857.08,8777.38,105.87,2229.49,199330.14,902066.38,3359.26,3667.25,7026.51,231527.02,19991,HP,America West Airlines Inc.,HP,America West Airlines Inc.,06049,D,3,3,2007,3
471512.94,28522.82,3631.71,8019.80,40174.33,337.30,13115.99,13388.63,26841.91,12140.13,13905.58,69963.69,96009.40,10787.44,,29450.60,40238.04,,,4302.63,4302.63,51054.32,106.63,2554.45,196052.85,935350.58,3144.99,3358.11,6503.10,267784.80,19991,HP,America West Airlines Inc.,HP,America West Airlines Inc.,06049,D,3,3,2007,2
471532.73,43628.31,570.24,0.00,44198.55,0.00,0.00,24798.14,24798.14,0.00,10305.12,30819.62,41124.74,31417.73,0.00,2380.88,33798.61,0.00,0.00,974.54,974.54,147514.86,2027.63,0.00,0.00,770149.69,0.00,4179.91,4179.91,298616.96,20416,NK,Spirit Air Lines,NK,Spirit Air Lines,06830,D,3,3,2019,3
471633.00,41361.00,48067.00,14841.00,104269.00,13080.00,4577.00,25540.00,43197.00,81211.00,28678.00,11070.00,120959.00,125444.00,1336.00,24245.00,151025.00,19444.00,173.00,,19617.00,64850.00,301.00,335.00,25244.00,1014714.00,737.00,12547.00,13284.00,517837.00,19704,CO,Continental Air Lines Inc.,CO,Continental Air Lines Inc.,01220,D,3,3,1992,3
472566.25,41002.49,664.36,0.00,41666.85,0.00,0.00,23093.76,23093.76,0.00,9495.76,28078.21,37573.97,32302.84,0.00,2029.35,34332.19,0.00,0.00,1357.08,1357.08,129197.87,1908.13,0.00,0.00,746286.40,0.00,4590.30,4590.30,273720.15,20416,NK,Spirit Air Lines,NK,Spirit Air Lines,06830,D,3,3,2019,2
473829.87,55123.13,13985.38,9015.12,78123.62,23544.23,27089.67,30657.30,81291.20,45937.58,67254.42,,113192.00,5781.63,385.59,32998.39,39165.61,5136.60,,,5136.59,62576.36,,1649.99,44435.67,927471.26,6701.29,21369.05,28070.33,409205.71,19977,UA,United Air Lines Inc.,UA,United Air Lines Inc.,10876,L,3,3,2021,3
473973.00,41105.00,45662.00,19806.00,106573.00,12265.00,4866.00,24438.00,41569.00,84525.00,30834.00,12753.00,128112.00,133594.00,1090.00,24755.00,159439.00,25081.00,214.00,,25295.00,78715.00,797.00,256.00,21174.00,1048599.00,1063.00,11633.00,12696.00,553452.00,19704,CO,Continental Air Lines Inc.,CO,Continental Air Lines Inc.,01220,D,3,3,1993,1
475432.37,26407.98,216.38,14964.58,41588.95,0.00,0.00,4349.94,4349.94,8697.51,0.00,28983.48,37680.99,0.00,0.00,0.00,0.00,0.00,0.00,1963.76,1963.76,36220.29,0.00,933.36,0.00,601525.09,0.00,3355.44,3355.44,126092.72,20304,OO,SkyWest Airlines Inc.,OO,SkyWest Airlines Inc.,06700,D,3,3,2018,4
475986.00,52960.00,23382.00,8937.00,85279.00,10234.00,19432.00,15416.00,45082.00,47966.00,52288.00,,100254.00,63980.00,653.00,,64633.00,6828.00,180.00,,7008.00,39086.00,580.00,1490.00,104812.00,933303.00,2250.00,6843.00,9093.00,352505.00,19805,AA,American Airlines Inc.,AA,American Airlines Inc.,10050,L,3,3,2006,3
476783.00,,,,,5492.00,3317.00,10598.00,19407.00,,112474.00,,112474.00,,27825.00,,27825.00,,12409.00,,12409.00,66897.00,15197.00,2110.00,1167298.00,1938024.00,4818.00,32806.00,37624.00,293943.00,20107,FX,Federal Express Corporation,FM,Federal Express Corporation,06200,D,3,3,1996,1
476786.00,59571.00,25116.00,9264.00,93951.00,10927.00,20346.00,15972.00,47245.00,52515.00,53881.00,,106396.00,69387.00,773.00,,70160.00,8668.00,388.00,,9056.00,58151.00,620.00,1703.00,113868.00,987564.00,2705.00,6923.00,9628.00,396910.00,19805,AA,American Airlines Inc.,AA,American Airlines Inc.,10050,L,3,3,2007,1
477397.00,62646.00,30236.00,14248.00,107130.00,14987.00,10853.00,24134.00,49974.00,96903.00,34864.00,12547.00,144314.00,160907.00,1165.00,31688.00,193760.00,14444.00,193.00,,14637.00,51371.00,447.00,16098.00,40477.00,1103951.00,1223.00,7123.00,8346.00,586077.00,19704,CO,Continental Air Lines Inc.,CO,Continental Air Lines Inc.,01220,D,3,3,1997,2
477581.07,61167.51,24627.14,6877.62,92672.27,6775.26,38639.55,14763.27,60178.08,25342.64,26231.54,0.00,51574.18,10626.44,909.67,26318.31,37854.43,6470.60,116.91,0.00,6587.51,67849.20,851.14,5783.26,11031.21,828815.27,7924.08,8928.84,16852.92,340202.99,19977,UA,United Air Lines Inc.,UA,United Air Lines Inc.,10874,A,3,3,2011,2
477777.00,28404.00,3426.00,9234.00,41064.00,3367.00,11125.00,13419.00,27911.00,12756.00,11391.00,48300.00,72447.00,7893.00,,40873.00,48766.00,,,8256.00,8256.00,49645.00,127.00,1146.00,197586.00,932031.00,3526.00,3780.00,7306.00,256668.00,19991,HP,America West Airlines Inc.,HP,America West Airlines Inc.,06049,D,3,3,2006,2
478086.00,52136.00,23884.00,2551.00,78571.00,7103.00,30640.00,12209.00,49952.00,20714.00,24399.00,,45113.00,14920.00,1119.00,22131.00,38170.00,5210.00,114.00,,5324.00,74704.00,868.00,5944.00,8196.00,797812.00,6714.00,6170.00,12884.00,311530.00,19977,UA,United Air Lines Inc.,UA,United Air Lines Inc.,10874,A,3,3,2008,2
479937.00,,,,,7582.00,18102.00,17822.00,43506.00,,35964.00,,35964.00,,1538.00,2551.00,4089.00,,78.00,,78.00,20532.00,108.00,476.00,,649584.00,62411.00,2483.00,64894.00,169647.00,19917,5X,United Parcel Service,5X,United Parcel Service,06910,D,3,3,2006,2
480131.00,59464.00,32952.00,7583.00,99999.00,11010.00,21388.00,18215.00,50613.00,17040.00,16366.00,,33406.00,24916.00,1106.00,24485.00,50507.00,14684.00,195.00,,14879.00,49940.00,769.00,10540.00,13668.00,816801.00,5333.00,7016.00,12349.00,323002.00,19977,UA,United Air Lines Inc.,UA,United Air Lines Inc.,10877,P,3,3,2007,2
480468.00,,,,,28819.00,17853.00,20040.00,66712.00,,4992.00,16947.00,21939.00,,759.00,1075.00,1834.00,,8.00,,8.00,24128.00,,,,618501.00,19884.00,3528.00,23412.00,138033.00,19917,5X,United Parcel Service,5X,United Parcel Service,06910,D,3,3,2009,1
481468.00,29147.00,2036.00,57.00,31240.00,18842.00,886.00,13747.00,33475.00,48059.00,0.00,1901.00,49960.00,27121.00,0.00,138.00,27259.00,13322.00,0.00,0.00,13322.00,6627.00,34.00,0.00,467.00,646667.00,1144.00,1672.00,2816.00,164732.00,20437,FL,AirTran Airways Corporation,FL,AirTran Airways Corporation,06030,D,3,3,2012,1
482215.00,42594.54,487.31,0.00,43081.85,0.00,0.00,23914.01,23914.01,0.00,9475.49,33184.11,42659.60,30374.68,0.00,2479.02,32853.69,0.00,0.00,1453.04,1453.04,124438.78,2260.54,0.00,0.00,757292.43,0.00,4415.92,4415.92,275077.43,20416,NK,Spirit Air Lines,NK,Spirit Air Lines,06830,D,3,3,2019,4
482231.06,55472.90,6010.47,17227.23,78710.60,9140.89,13271.82,18127.10,40539.81,115189.24,0.00,0.00,115189.24,27812.45,0.00,0.00,27812.45,8212.88,0.00,0.00,8212.88,120850.06,675.79,6974.36,0.00,894786.34,21.97,13568.12,13590.09,412555.28,20409,B6,JetBlue Airways,B6,JetBlue Airways,06673,D,3,3,2020,3
482293.00,,,,,21783.00,39311.00,6682.00,67776.00,,260880.00,,260880.00,,27684.00,,27684.00,,12765.00,,12765.00,197750.00,9788.00,6.00,1920884.00,3022390.00,21380.00,21184.00,42564.00,619213.00,20107,FX,Federal Express Corporation,FX,Federal Express Corporation,16196,A,3,3,2022,1
483531.65,27793.40,3249.30,10562.79,41605.49,5355.48,9763.16,13356.59,28475.23,11629.18,13753.48,60274.36,85657.02,7724.33,,39306.50,47030.83,,,10656.16,10656.16,136611.21,113.40,1771.66,191372.20,1034081.21,2787.60,4468.77,7256.37,359177.36,19991,HP,America West Airlines Inc.,HP,America West Airlines Inc.,06049,D,3,3,2006,3
483540.00,26378.00,2051.00,363.00,28792.00,19795.00,996.00,15348.00,36139.00,49570.00,0.00,2.00,49572.00,30413.00,0.00,805.00,31218.00,29171.00,0.00,0.00,29171.00,7729.00,37.00,0.00,607.00,670535.00,1831.00,1900.00,3731.00,186388.00,20437,FL,AirTran Airways Corporation,FL,AirTran Airways Corporation,06030,D,3,3,2011,4
483803.00,60090.00,27703.00,11305.00,99098.00,13223.00,10093.00,27725.00,51041.00,97928.00,33058.00,9541.00,140527.00,150502.00,1039.00,26836.00,178377.00,14072.00,186.00,,14258.00,162466.00,526.00,15006.00,42019.00,1194051.00,799.00,6131.00,6930.00,668229.00,19704,CO,Continental Air Lines Inc.,CO,Continental Air Lines Inc.,01220,D,3,3,1996,3
483873.80,17998.18,2233.02,6427.16,26658.35,1041.98,2292.35,14991.80,18326.13,12587.89,4828.09,49621.24,67037.22,5141.42,0.00,27009.80,32151.22,116.62,0.00,12449.28,12565.90,45226.93,137.80,0.00,0.00,693638.97,5232.00,2429.62,7661.62,209765.17,20437,FL,AirTran Airways Corporation,FL,AirTran Airways Corporation,06030,D,3,3,2011,1
483965.00,46173.00,22277.00,2705.00,71155.00,4753.00,7186.00,17363.00,29302.00,54597.00,6417.00,40791.00,101805.00,23635.00,190.00,16042.00,39867.00,8133.00,128.00,4750.00,13011.00,55748.00,375.00,0.00,200314.00,1006915.00,2064.00,9308.00,11372.00,322635.00,19930,AS,Alaska Airlines Inc.,AS,Alaska Airlines Inc.,06031,D,3,3,2014,4
484230.59,59528.03,19201.25,2519.80,81249.08,11314.40,8644.10,22882.88,42841.39,21063.57,44741.93,7471.75,73277.25,17381.52,0.00,22033.30,39414.82,0.00,0.00,3587.69,3587.69,125386.66,0.00,1059.14,1993.23,869646.20,4066.78,12539.57,16606.35,383422.38,19805,AA,American Airlines Inc.,AA,American Airlines Inc.,10049,A,3,3,2021,4
484581.27,52059.64,25860.19,8619.09,86538.92,11634.43,13814.48,9711.56,35160.47,23083.45,29301.68,,52385.12,9973.33,1454.43,41516.43,52944.19,7099.62,,,7099.62,70747.27,,1016.78,11526.08,818479.70,5388.14,11091.85,16479.98,322372.35,19977,UA,United Air Lines Inc.,UA,United Air Lines Inc.,10877,P,3,3,2022,4
484607.00,58463.00,38560.00,16725.00,113748.00,46259.00,7630.00,21947.00,75836.00,33984.00,114320.00,,148304.00,143737.00,2967.00,34233.00,180937.00,17415.00,140.00,,17555.00,55573.00,,4866.00,5024.00,1113508.00,9171.00,17887.00,27058.00,623877.00,19386,NW,Northwest Airlines Inc.,NW,Northwest Airlines Inc.,01600,D,3,3,1992,1
484610.00,73825.00,36223.00,3347.00,113395.00,8669.00,26448.00,12671.00,47788.00,22297.00,45026.00,,67323.00,59283.00,949.00,,60232.00,6378.00,3022.00,,9400.00,73178.00,447.00,799.00,108554.00,974842.00,3257.00,5859.00,9116.00,381678.00,19805,AA,American Airlines Inc.,AA,American Airlines Inc.,10049,A,3,3,2010,3
484897.00,41524.00,53128.00,13044.00,107696.00,13270.00,6107.00,24205.00,43582.00,82122.00,28345.00,10568.00,121035.00,138964.00,1636.00,22372.00,162972.00,17656.00,871.00,,18527.00,80713.00,961.00,706.00,31590.00,1065727.00,2000.00,11048.00,13048.00,549240.00,19704,CO,Continental Air Lines Inc.,CO,Continental Air Lines Inc.,01220,D,3,3,1991,3
485226.40,129668.35,2759.89,2284.43,134712.67,27081.98,12641.52,6481.45,46204.96,15279.10,15005.29,,30284.39,3699.44,287.53,12740.70,16727.67,590.71,,,590.71,46530.11,,1204.87,7407.53,794076.35,3924.89,21262.15,25187.04,301442.41,19977,UA,United Air Lines Inc.,UA,United Air Lines Inc.,10877,P,3,3,2020,2
485361.65,31868.59,198.39,18325.83,50392.81,0.00,0.00,2436.23,2436.23,6382.77,0.00,23767.65,30150.42,0.00,0.00,0.00,0.00,0.00,0.00,540.10,540.10,39975.81,0.00,819.77,0.00,613521.69,0.00,3844.90,3844.90,128160.04,20304,OO,SkyWest Airlines Inc.,OO,SkyWest Airlines Inc.,06700,D,3,3,2022,1
485485.00,33929.00,12421.00,4676.00,51026.00,7029.00,7951.00,13431.00,28411.00,16956.00,8128.00,55118.00,80202.00,18684.00,624.00,22901.00,42209.00,2028.00,,1826.00,3854.00,45079.00,905.00,,86624.00,834138.00,2026.00,8317.00,10343.00,262029.00,19930,AS,Alaska Airlines Inc.,AS,Alaska Airlines Inc.,06031,D,3,3,2008,3
485771.00,60149.00,34034.00,9924.00,104107.00,12197.00,19878.00,21226.00,53301.00,5877.00,39464.00,,45341.00,29446.00,4574.00,23395.00,57415.00,22022.00,453.00,,22475.00,24804.00,744.00,1932.00,40260.00,853945.00,6834.00,10961.00,17795.00,327914.00,19977,UA,United Air Lines Inc.,UA,United Air Lines Inc.,10877,P,3,3,2005,4
485987.83,61408.82,6151.88,15973.14,83533.84,8008.20,13491.97,6701.31,28201.48,119194.97,0.00,0.00,119194.97,18992.95,0.00,0.00,18992.95,11923.54,0.00,0.00,11923.54,111349.01,1006.31,10950.85,0.00,889193.95,0.00,18053.17,18053.17,403206.12,20409,B6,JetBlue Airways,B6,JetBlue Airways,06673,D,3,3,2020,2
486044.00,39982.00,17653.00,4339.00,61975.00,2252.00,5745.00,17854.00,25851.00,46782.00,5690.00,37125.00,89597.00,22918.00,232.00,19536.00,42686.00,3355.00,148.00,3916.00,7419.00,60465.00,772.00,0.00,176087.00,963096.00,1551.00,10649.00,12200.00,300966.00,19930,AS,Alaska Airlines Inc.,AS,Alaska Airlines Inc.,06031,D,3,3,2012,2
486200.00,57805.00,4219.00,5026.00,67050.00,49473.00,4536.00,32227.00,86236.00,69877.00,6544.00,3.00,76424.00,107964.00,124.00,11310.00,119398.00,30141.00,127.00,1247.00,31515.00,139517.00,120.00,,4352.00,1028458.00,3455.00,14191.00,17646.00,537906.00,19393,WN,Southwest Airlines Co.,WN,Southwest Airlines Co.,06725,D,3,3,1999,3
486678.15,39983.76,99.44,20891.05,60974.25,0.00,0.00,2212.27,2212.27,5265.84,0.00,27334.02,32599.85,0.00,0.00,0.00,0.00,0.00,0.00,570.02,570.02,39417.63,0.00,916.75,0.00,626886.72,0.00,3517.79,3517.79,140208.56,20304,OO,SkyWest Airlines Inc.,OO,SkyWest Airlines Inc.,06700,D,3,3,2024,1
486683.83,8913.69,148.80,0.00,9062.49,58510.62,6152.60,10939.48,75602.69,0.00,-14443.39,0.00,-14443.39,0.00,5568.01,0.00,5568.01,0.00,0.00,0.00,0.00,38556.06,0.00,9278.56,108.65,612401.17,0.00,1984.29,1984.29,125608.69,20007,5Y,Atlas Air Inc.,5Y,Atlas Air Inc.,16087,I,3,3,2022,1
486874.00,61452.00,32887.00,2770.00,97109.00,13466.00,23887.00,12828.00,50181.00,14253.00,30012.00,0.00,44265.00,48829.00,870.00,0.00,49699.00,3093.00,123.00,0.00,3216.00,87901.00,322.00,559.00,123766.00,949917.00,1627.00,4398.00,6025.00,339277.00,19805,AA,American Airlines Inc.,AA,American Airlines Inc.,10049,A,3,3,2014,2
487600.00,32093.00,12773.00,13605.00,58471.00,13378.00,19187.00,12208.00,44773.00,27378.00,25574.00,10794.00,63746.00,55884.00,754.00,,56638.00,5338.00,,,5338.00,15713.00,569.00,29218.00,61768.00,830334.00,3119.00,3381.00,6500.00,280966.00,19790,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,10261,A,3,3,1996,1
487822.00,39430.00,49287.00,13337.00,102054.00,14968.00,6938.00,21076.00,42982.00,76968.00,7300.00,21611.00,105879.00,135960.00,2065.00,20457.00,158482.00,25203.00,712.00,,25915.00,84142.00,844.00,3742.00,45060.00,1072843.00,4474.00,11447.00,15921.00,539961.00,19704,CO,Continental Air Lines Inc.,CO,Continental Air Lines Inc.,01220,D,3,3,1990,3
488242.00,51783.00,38097.00,14113.00,103993.00,43907.00,6874.00,16408.00,67189.00,28422.00,97214.00,,125636.00,146868.00,2810.00,27687.00,177365.00,19099.00,41.00,11294.00,30434.00,45070.00,987.00,3543.00,3164.00,1067664.00,7307.00,14734.00,22041.00,576258.00,19386,NW,Northwest Airlines Inc.,NW,Northwest Airlines Inc.,01600,D,3,3,1990,2
488964.08,31935.48,121.40,17936.97,49993.85,0.00,0.00,1856.97,1856.97,5258.09,0.00,23211.46,28469.55,0.00,0.00,0.00,0.00,0.00,0.00,494.19,494.19,37366.39,0.00,968.61,0.00,611825.52,0.00,3711.88,3711.88,122861.44,20304,OO,SkyWest Airlines Inc.,OO,SkyWest Airlines Inc.,06700,D,3,3,2023,2
489071.00,,,,,10572.00,12892.00,16782.00,40246.00,,34045.00,,34045.00,,1565.00,2256.00,3821.00,,91.00,,91.00,16012.00,111.00,430.00,,635793.00,49421.00,2545.00,51966.00,146722.00,19917,5X,United Parcel Service,5X,United Parcel Service,06910,D,3,3,2006,1
490835.00,49381.00,22094.00,6509.00,77984.00,6647.00,24689.00,11371.00,42707.00,18996.00,23391.00,,42387.00,9317.00,807.00,19348.00,29472.00,3932.00,93.00,,4025.00,54979.00,927.00,5782.00,7958.00,773520.00,6241.00,10223.00,16464.00,274727.00,19977,UA,United Air Lines Inc.,UA,United Air Lines Inc.,10874,A,3,3,2008,4
490936.00,62159.00,35550.00,2632.00,100341.00,13183.00,25602.00,13555.00,52340.00,15604.00,28261.00,0.00,43865.00,50510.00,771.00,0.00,51281.00,2806.00,-542.00,0.00,2264.00,69543.00,324.00,559.00,124131.00,942903.00,2604.00,4715.00,7319.00,327836.00,19805,AA,American Airlines Inc.,AA,American Airlines Inc.,10049,A,3,3,2014,3
491047.00,40092.00,18539.00,3547.00,62177.00,3362.00,6025.00,13085.00,22472.00,47597.00,5985.00,32918.00,86500.00,20538.00,215.00,16493.00,37246.00,3405.00,123.00,3931.00,7459.00,65750.00,762.00,0.00,192650.00,978718.00,1587.00,11068.00,12655.00,295021.00,19930,AS,Alaska Airlines Inc.,AS,Alaska Airlines Inc.,06031,D,3,3,2012,4
491083.00,52764.00,38574.00,15595.00,106933.00,45457.00,7174.00,19645.00,72276.00,33259.00,106344.00,,139603.00,148168.00,2724.00,28334.00,179226.00,15206.00,308.00,42.00,15556.00,47022.00,1066.00,7638.00,6376.00,1088679.00,7936.00,13964.00,21900.00,591220.00,19386,NW,Northwest Airlines Inc.,NW,Northwest Airlines Inc.,01600,D,3,3,1991,3
491984.63,11722.75,2941.71,23609.45,38273.91,293.86,14382.81,13220.00,27896.67,15920.37,17100.06,41402.68,74423.10,6487.81,,35181.73,41669.54,-2268.50,,1446.18,-822.32,112373.00,110.23,1531.11,191832.83,991297.26,3268.70,8755.87,12024.57,307479.80,19991,HP,America West Airlines Inc.,HP,America West Airlines Inc.,06049,D,3,3,2005,4
492367.00,59640.00,31330.00,14996.00,105966.00,48014.00,3056.00,25818.00,76888.00,24565.00,126671.00,,151236.00,175215.00,3346.00,42384.00,220945.00,17992.00,160.00,374.00,18526.00,40320.00,1346.00,5633.00,11187.00,1148850.00,12660.00,11776.00,24436.00,645296.00,19386,NW,Northwest Airlines Inc.,NW,Northwest Airlines Inc.,01600,D,3,3,1994,2
492592.63,28208.07,171.60,17168.97,45548.64,0.00,0.00,4078.00,4078.00,10278.29,0.00,31591.30,41869.59,0.00,0.00,0.00,0.00,0.00,0.00,677.52,677.52,57554.91,0.00,959.08,0.00,646764.36,0.00,3483.99,3483.99,154171.72,20304,OO,SkyWest Airlines Inc.,OO,SkyWest Airlines Inc.,06700,D,3,3,2019,1
492638.00,40330.00,17594.00,3371.00,61295.00,3859.00,6181.00,13347.00,23386.00,45535.00,5656.00,33392.00,84583.00,19911.00,186.00,18262.00,38360.00,2608.00,128.00,4000.00,6735.00,64607.00,733.00,0.00,193067.00,976397.00,1722.00,9271.00,10993.00,290692.00,19930,AS,Alaska Airlines Inc.,AS,Alaska Airlines Inc.,06031,D,3,3,2013,1
493103.00,51985.00,31452.00,11394.00,94831.00,46041.00,7759.00,18296.00,72096.00,31847.00,100713.00,,132560.00,134849.00,2508.00,28685.00,166042.00,12729.00,273.00,42.00,13044.00,49288.00,1222.00,6155.00,3321.00,1053320.00,7575.00,14083.00,21658.00,556896.00,19386,NW,Northwest Airlines Inc.,NW,Northwest Airlines Inc.,01600,D,3,3,1991,1
