SALARIES_MGT,SALARIES_FLIGHT,SALARIES_MAINT,SALARIES_TRAFFIC,SALARIES_OTHER,SALARIES,BENEFITS_PERSONNEL,BENEFITS_PENSIONS,BENEFITS_PAYROLL,BENEFITS,SALARIES_BENEFITS,AIRCRAFT_FUEL,MAINT_MATERIAL,FOOD,OTHER_MATERIALS,MATERIALS_TOTAL,ADVERTISING,COMMUNICATION,INSURANCE,OUTSIDE_EQUIP,COMMISIONS_PAX,COMMISSIONS_CARGO,OTHER_SERVICES,SERVICES_TOTAL,LANDING_FEES,RENTALS,DEPRECIATION,AMORTIZATION,OTHER,TRANS_EXPENSE,OP_EXPENSE,AIRLINE_ID,UNIQUE_CARRIER,UNIQUE_CARRIER_NAME,CARRIER,CARRIER_NAME,UNIQUE_CARRIER_ENTITY,REGION,CARRIER_GROUP_NEW,CARRIER_GROUP,YEAR,QUARTER
8109.0,253887.0,150902.0,137952.0,62559.0,613409.0,40530.0,255250.0,48161.0,343941.0,957350.0,1103069.0,81857.0,56434.0,17137.0,1258497.0,18024.0,11447.0,13296.0,67471.0,18354.0,372.0,321822.0,450786.0,68523.0,288787.0,100158.0,23020.0,15404.0,439904.0,3602429.0,19805.0,AA,American Airlines Inc.,AA,American Airlines Inc.,0A050,D,3.0,3.0,2011,3
8111.0,405315.0,73343.0,199778.0,199940.0,886487.0,73496.0,269461.0,65838.0,408795.0,1295282.0,1646498.0,103986.0,106648.0,40352.0,1897484.0,38189.0,60984.0,19206.0,180313.0,83550.0,2656.0,415745.0,800643.0,80922.0,184478.0,199877.0,47225.0,87884.0,1082491.0,5676286.0,19790.0,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,01260,D,3.0,3.0,2012,2
8112.61,120229.38,9204.29,3427.07,11140.91,152114.26,19505.69,25178.06,13440.22,58123.97,210238.23,259505.88,4265.75,17.34,8515.07,272304.04,1516.87,1361.36,2833.26,20647.73,3751.77,0.0,112596.86,142707.84,17623.82,163567.12,10686.71,101.23,-12002.35,0.0,805226.64,20436.0,F9,Frontier Airlines Inc.,F9,Frontier Airlines Inc.,06460,D,3.0,3.0,2023,1
8185.81,164512.77,27737.63,40456.97,94827.86,335721.04,29724.01,89794.73,19607.81,139126.55,474847.59,656985.82,28850.25,54801.76,10742.72,751380.55,10193.36,59576.75,5348.03,82849.83,13329.71,276.74,133921.91,305496.33,29477.75,76449.55,82308.0,22159.73,62263.99,63135.58,1867519.06,19977.0,UA,United Air Lines Inc.,UA,United Air Lines Inc.,10874,A,3.0,3.0,2013,3
8195.07,790729.5,88333.98,418221.66,300947.36,1606427.57,120236.68,367986.77,145372.17,633595.62,2240023.19,1554880.79,132147.82,133878.91,55025.78,1875933.3,24276.85,15503.74,13768.95,356226.27,70187.47,-79.32,670870.91,1150754.88,207468.27,384360.62,343409.65,15546.53,63308.88,1119981.05,7400786.38,19977.0,UA,United Air Lines Inc.,UA,United Air Lines Inc.,0A875,D,3.0,3.0,2023,1
8261.0,56819.0,6674.0,43652.0,4705.0,120111.0,10483.0,27920.0,7642.0,46045.0,166156.0,71234.0,5089.0,1352.0,4475.0,82150.0,11123.0,4691.0,4290.0,32660.0,33984.0,171.0,26989.0,113908.0,17413.0,35904.0,28414.0,2837.0,14247.0,2131.0,463160.0,19393.0,WN,Southwest Airlines Co.,WN,Southwest Airlines Co.,06725,D,3.0,3.0,1993,4
8286.09,369259.77,25140.83,69346.46,164924.54,636957.69,62675.29,139242.44,36708.53,238626.26,875583.94,749981.48,26883.58,117155.03,16448.92,910469.01,10433.88,79574.98,6884.07,131282.41,47031.77,1948.88,263513.57,540669.56,52858.27,60720.05,181037.99,3027.61,39647.7,48064.68,2712078.8,19977.0,UA,United Air Lines Inc.,UA,United Air Lines Inc.,10874,A,3.0,3.0,2024,2
8304.4,340951.54,59164.35,218048.72,203207.57,829676.58,65130.46,270855.8,72458.4,408444.65,1238121.23,703360.22,45129.47,40241.92,31633.68,820365.28,20163.98,13328.42,7386.59,172429.16,19968.61,52.46,284872.4,518201.62,97473.3,260149.29,163772.85,36895.37,68353.43,1365601.36,4568933.72,19977.0,UA,United Air Lines Inc.,UA,United Air Lines Inc.,0A875,D,3.0,3.0,2015,1
8315.0,510382.0,228430.0,290607.0,59702.0,1097436.0,53656.0,382489.0,82014.0,518159.0,1615595.0,495114.0,69344.0,85528.0,20299.0,670285.0,29604.0,40097.0,35943.0,86534.0,65969.0,767.0,343025.0,601939.0,78961.0,299772.0,171254.0,35439.0,17583.0,273592.0,3764420.0,19805.0,AA,American Airlines Inc.,AA,American Airlines Inc.,0A050,D,3.0,3.0,2003,1
8317.0,293681.0,43299.0,203554.0,60882.0,609733.0,39662.0,128588.0,43598.0,211848.0,821581.0,255697.0,71672.0,62319.0,26045.0,415733.0,14453.0,14302.0,11146.0,19402.0,213352.0,86.0,213711.0,486452.0,45598.0,214431.0,100868.0,21195.0,7908.0,6989.0,2120755.0,19790.0,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,01260,D,3.0,3.0,1995,2
8390.0,325530.0,43681.0,119293.0,258670.0,755564.0,49484.0,151673.0,36625.0,237782.0,993346.0,602252.0,50232.0,85788.0,21380.0,759652.0,22207.0,20861.0,4484.0,67086.0,33671.0,602.0,290798.0,439709.0,46856.0,112084.0,79740.0,19988.0,36559.0,2498.0,2490432.0,19790.0,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,10261,A,3.0,3.0,2023,2
8405.0,59250.0,6564.0,44739.0,4651.0,123609.0,10604.0,27962.0,11068.0,49634.0,173243.0,65601.0,6582.0,1181.0,4731.0,78095.0,12061.0,5507.0,4686.0,36863.0,35233.0,95.0,25146.0,119591.0,17093.0,37337.0,27824.0,2843.0,14992.0,2124.0,473142.0,19393.0,WN,Southwest Airlines Co.,WN,Southwest Airlines Co.,06725,D,3.0,3.0,1994,1
8412.67,138745.38,16827.56,4532.37,16762.38,185280.36,22129.22,29628.92,12443.77,64201.91,249482.26,253226.74,6071.54,31.81,2849.12,262179.21,1965.87,2229.49,2208.98,21173.31,3506.77,0.0,133231.06,164315.48,27973.31,190710.08,17690.13,103.49,-41425.04,0.0,871028.92,20436.0,F9,Frontier Airlines Inc.,F9,Frontier Airlines Inc.,06460,D,3.0,3.0,2024,2
8477.31,569518.22,69445.88,352032.77,262992.63,1262466.82,77764.88,330990.9,106712.26,515468.04,1777934.86,816288.49,72903.98,62640.29,37931.62,989764.37,25787.1,16874.61,9670.31,190439.06,53582.03,3.51,561440.42,857797.04,121448.33,214957.08,242452.67,16978.48,51535.75,1317212.95,5590081.53,19977.0,UA,United Air Lines Inc.,UA,United Air Lines Inc.,0A875,D,3.0,3.0,2019,1
8595.24,130932.73,12548.59,48862.03,44677.69,245616.28,19922.81,65532.79,14552.79,100008.38,345624.67,224560.92,14087.49,19279.29,6929.37,264857.06,3215.2,17833.59,2561.6,38697.07,2873.36,658.94,88332.46,154172.22,30404.69,50085.81,71983.15,2680.33,16025.25,55120.99,990954.17,19977.0,UA,United Air Lines Inc.,UA,United Air Lines Inc.,10876,L,3.0,3.0,2021,4
8597.48,151153.32,18298.69,2744.49,15435.38,196229.36,9046.73,39946.34,16313.88,65306.94,261536.3,315140.06,27076.89,421.72,5081.97,347720.64,3044.28,9987.64,3601.98,11753.61,-217.35,0.0,183038.77,211208.94,24524.57,56467.96,45069.67,20073.77,41257.45,0.0,1007859.29,20416.0,NK,Spirit Air Lines,NK,Spirit Air Lines,06830,D,3.0,3.0,2022,1
8600.53,516113.91,69933.38,329538.95,233184.87,1157371.63,67744.59,298986.91,103047.67,469779.17,1627150.8,777391.67,67752.22,60727.85,31982.11,937853.85,28577.45,15256.21,8687.53,208970.02,57941.68,1.55,435624.97,755059.41,113139.68,231656.04,219144.81,29633.92,44232.33,1319306.23,5277177.07,19977.0,UA,United Air Lines Inc.,UA,United Air Lines Inc.,0A875,D,3.0,3.0,2018,1
8608.0,125657.0,44584.0,47383.0,30623.0,256855.0,20164.0,57717.0,16473.0,94354.0,351209.0,363509.0,25373.0,40586.0,4733.0,434201.0,4130.0,41392.0,3423.0,49843.0,37912.0,947.0,108004.0,245651.0,15970.0,82583.0,54621.0,6923.0,97273.0,179012.0,1467443.0,19805.0,AA,American Airlines Inc.,AA,American Airlines Inc.,10050,L,3.0,3.0,2014,4
8635.0,250047.0,109746.0,192652.0,103161.0,664241.0,37123.0,174398.0,40762.0,252283.0,916524.0,267926.0,63066.0,85698.0,20855.0,437545.0,8647.0,17561.0,14735.0,27140.0,207089.0,2216.0,119368.0,396756.0,43879.0,211114.0,105357.0,19686.0,8732.0,83788.0,2223381.0,19977.0,UA,United Air Lines Inc.,UA,United Air Lines Inc.,0A875,D,3.0,3.0,1994,3
8641.7,354912.89,72661.32,196817.79,182196.62,815230.32,64527.0,247532.71,64135.95,376195.66,1191425.98,1161366.23,44636.8,46666.99,28217.66,1280887.67,18737.8,13078.89,9146.46,210180.65,17013.73,151.5,295221.53,563530.56,100502.91,281039.76,156466.34,41281.66,119992.87,1721603.51,5456731.26,19977.0,UA,United Air Lines Inc.,UA,United Air Lines Inc.,0A875,D,3.0,3.0,2014,2
8642.0,270555.0,141908.0,145589.0,65730.0,632424.0,39104.0,266320.0,49288.0,354712.0,987136.0,806683.0,94667.0,57478.0,19315.0,978143.0,22653.0,10604.0,13337.0,72988.0,15490.0,500.0,338626.0,474198.0,80526.0,270834.0,97071.0,25574.0,42355.0,331799.0,3287636.0,19805.0,AA,American Airlines Inc.,AA,American Airlines Inc.,0A050,D,3.0,3.0,2010,1
8661.41,122080.29,10981.61,3708.62,11918.44,157350.37,23748.9,25313.75,11202.27,60264.92,217615.29,209379.26,7208.39,3.01,3617.93,220208.59,655.92,1312.33,2026.16,23266.88,3856.71,0.0,119833.06,150951.06,18437.7,173845.45,10844.04,101.64,8287.0,0.0,800290.76,20436.0,F9,Frontier Airlines Inc.,F9,Frontier Airlines Inc.,06460,D,3.0,3.0,2023,2
8673.0,428792.0,199495.0,245287.0,56349.0,938596.0,47043.0,349842.0,79398.0,476283.0,1414879.0,439218.0,45748.0,85888.0,13101.0,583955.0,25958.0,42286.0,39369.0,75173.0,72300.0,901.0,314805.0,570792.0,78022.0,296517.0,173128.0,36268.0,49903.0,285229.0,3488693.0,19805.0,AA,American Airlines Inc.,AA,American Airlines Inc.,0A050,D,3.0,3.0,2003,2
8710.0,423176.0,77879.0,210538.0,163676.0,883979.0,72087.0,285404.0,53272.0,410763.0,1294742.0,1253501.0,79063.0,99483.0,52836.0,1484883.0,43133.0,53262.0,18665.0,130177.0,82909.0,2610.0,415143.0,745899.0,74119.0,180884.0,215296.0,56145.0,70160.0,1500929.0,5623057.0,19790.0,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,01260,D,3.0,3.0,2012,4
8854.0,346395.0,133400.0,235165.0,122239.0,846053.0,69367.0,170129.0,55998.0,295494.0,1141547.0,367489.0,83022.0,104896.0,43553.0,598960.0,40110.0,38348.0,7454.0,76974.0,144559.0,43.0,272387.0,579832.0,40906.0,219940.0,146404.0,25207.0,11625.0,29548.0,2793969.0,19805.0,AA,American Airlines Inc.,AA,American Airlines Inc.,0A050,D,3.0,3.0,2000,1
8859.0,61281.0,7139.0,49539.0,5393.0,132211.0,11958.0,37737.0,9969.0,59664.0,191875.0,66774.0,6057.0,1374.0,5056.0,79261.0,20733.0,7302.0,5586.0,35598.0,36505.0,103.0,26970.0,132797.0,18517.0,39298.0,29118.0,2818.0,15640.0,2445.0,511769.0,19393.0,WN,Southwest Airlines Co.,WN,Southwest Airlines Co.,06725,D,3.0,3.0,1994,2
8879.32,129325.0,15604.22,4476.69,15860.29,174145.51,23713.69,27390.37,15528.22,66632.28,240777.79,229006.56,6534.58,-6.51,8124.24,243658.86,1423.9,1667.93,2579.4,26684.15,2346.82,0.0,114690.45,149392.64,21368.47,188146.51,14589.19,101.29,-38126.4,0.0,819908.35,20436.0,F9,Frontier Airlines Inc.,F9,Frontier Airlines Inc.,06460,D,3.0,3.0,2024,1
8958.44,106196.86,9306.54,3253.29,9305.8,137020.93,20842.68,23927.77,7088.44,51858.89,188879.81,272765.36,6340.62,-2.0,2375.96,281479.95,1963.92,1424.96,2502.67,17391.71,2533.14,0.0,109445.05,135261.47,16828.68,154584.66,7548.46,103.25,5953.2,0.0,790639.46,20436.0,F9,Frontier Airlines Inc.,F9,Frontier Airlines Inc.,06460,D,3.0,3.0,2022,3
8996.0,451188.0,80274.0,210818.0,262556.0,1013832.0,76482.0,265616.0,59881.0,401979.0,1415811.0,1142849.0,123274.0,116548.0,47389.0,1430060.0,40589.0,62870.0,17312.0,171747.0,96200.0,2311.0,466705.0,857734.0,84242.0,180582.0,216461.0,57641.0,33237.0,1437381.0,5713149.0,19790.0,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,01260,D,3.0,3.0,2013,3
9064.0,108852.0,16703.0,43713.0,26362.0,204694.0,15743.0,57929.0,17565.0,91237.0,295931.0,416774.0,19574.0,20249.0,12644.0,469241.0,5478.0,11621.0,2350.0,32938.0,18758.0,502.0,92540.0,164187.0,15197.0,37605.0,46696.0,11608.0,10137.0,3019.0,1053621.0,19790.0,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,10261,A,3.0,3.0,2014,1
9067.26,167898.93,15618.64,31403.34,41213.76,265201.93,12123.16,87510.41,16658.59,116292.16,381494.09,84515.83,4612.6,10834.26,5189.26,105151.95,4408.2,21323.95,3984.98,7615.93,1766.42,2580.97,58600.19,100280.63,9507.13,26366.61,87355.51,2941.89,95554.42,5484.0,814136.22,19977.0,UA,United Air Lines Inc.,UA,United Air Lines Inc.,10874,A,3.0,3.0,2020,3
9070.0,106906.0,16971.0,46632.0,19663.0,199242.0,15280.0,59657.0,18346.0,93283.0,292525.0,487373.0,24704.0,20667.0,12026.0,544770.0,5965.0,11212.0,3256.0,38179.0,19048.0,549.0,92742.0,170951.0,15283.0,39047.0,42844.0,13104.0,9115.0,3195.0,1130834.0,19790.0,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,10261,A,3.0,3.0,2013,1
9080.0,339540.0,168364.0,174271.0,51827.0,743082.0,45056.0,259672.0,57876.0,362604.0,1105686.0,738436.0,53592.0,76544.0,19412.0,887984.0,21301.0,12680.0,22484.0,74880.0,32542.0,962.0,316275.0,481124.0,72329.0,239300.0,151083.0,38585.0,22972.0,344636.0,3343699.0,19805.0,AA,American Airlines Inc.,AA,American Airlines Inc.,0A050,D,3.0,3.0,2004,4
9084.81,151654.99,18558.82,3032.57,13947.9,196279.09,9571.33,43046.85,14367.12,66985.3,263264.38,476514.04,27229.25,532.93,3411.52,507687.74,3906.08,11110.48,3964.16,11369.14,-97.22,0.0,199150.57,229403.19,24579.72,58543.3,46056.61,19171.47,55706.42,0.0,1204412.85,20416.0,NK,Spirit Air Lines,NK,Spirit Air Lines,06830,D,3.0,3.0,2022,2
9109.61,368030.04,57576.2,215453.63,304564.53,954734.01,73216.78,271810.92,51283.08,396310.77,1351044.78,639478.13,32929.17,49453.85,30674.47,752535.61,38664.92,13787.05,9312.39,173635.08,35947.7,4.84,347252.48,618604.45,107700.09,255088.56,178547.7,43628.66,90207.12,1328913.28,4726270.26,19977.0,UA,United Air Lines Inc.,UA,United Air Lines Inc.,0A875,D,3.0,3.0,2015,4
9154.12,600564.94,69109.95,380453.25,239147.78,1298430.05,112488.43,339825.01,87014.75,539328.19,1837758.24,1677058.28,92649.98,125603.07,49969.65,1945280.98,21011.09,17005.59,14312.02,320909.35,72074.21,112.49,671037.02,1116461.77,180410.05,346479.82,284954.93,13448.82,63951.83,1183978.24,6972724.67,19977.0,UA,United Air Lines Inc.,UA,United Air Lines Inc.,0A875,D,3.0,3.0,2022,3
9189.0,434765.0,83097.0,216199.0,172244.0,915494.0,76704.0,270359.0,73440.0,420503.0,1335997.0,1315215.0,102160.0,110628.0,50124.0,1578127.0,34283.0,59670.0,17479.0,190709.0,93318.0,2503.0,444314.0,842276.0,78663.0,189937.0,217078.0,58664.0,44037.0,1438828.0,5783607.0,19790.0,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,01260,D,3.0,3.0,2013,2
9191.0,401610.0,53111.0,146168.0,208798.0,818878.0,62192.0,180603.0,44237.0,287032.0,1105910.0,674147.0,57671.0,100307.0,23443.0,855568.0,29841.0,26147.0,4571.0,63406.0,28118.0,804.0,329035.0,481922.0,67169.0,156963.0,96549.0,17652.0,62491.0,44962.0,2889186.0,19790.0,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,10261,A,3.0,3.0,2024,3
9218.0,64090.0,7851.0,53584.0,5893.0,140636.0,13108.0,37252.0,9364.0,59724.0,200360.0,77145.0,4922.0,1500.0,5133.0,88700.0,22980.0,7968.0,5845.0,47543.0,36327.0,100.0,28456.0,149219.0,20155.0,44194.0,30253.0,2865.0,14874.0,2694.0,553314.0,19393.0,WN,Southwest Airlines Co.,WN,Southwest Airlines Co.,06725,D,3.0,3.0,1994,3
9225.34,129771.49,11766.81,48586.24,38500.07,237849.95,18571.89,70154.96,15714.18,104441.03,342290.98,190988.52,9277.0,13985.38,6477.79,220728.69,3574.92,16524.74,2249.16,42753.73,2300.25,385.59,78311.55,146099.94,30657.3,51180.3,76684.28,3002.47,12391.63,44435.67,927471.26,19977.0,UA,United Air Lines Inc.,UA,United Air Lines Inc.,10876,L,3.0,3.0,2021,3
9264.03,257828.36,78070.96,170240.5,150384.28,665788.13,44699.76,339941.5,76184.15,460825.41,1126613.54,1232075.82,54589.56,41448.13,24688.05,1352801.55,13450.97,13952.03,17600.36,174033.0,23798.14,419.28,174471.54,417725.32,95070.02,263189.39,148722.68,42247.15,101488.95,1623103.73,5170962.33,19977.0,UA,United Air Lines Inc.,UA,United Air Lines Inc.,0A875,D,3.0,3.0,2012,1
9308.0,247815.0,140385.0,136829.0,68177.0,602514.0,38014.0,247525.0,47485.0,333024.0,935538.0,813197.0,80122.0,57497.0,15435.0,966251.0,21553.0,11673.0,12370.0,64009.0,17762.0,458.0,337257.0,465082.0,80276.0,275293.0,99531.0,24467.0,-4246.0,330352.0,3172544.0,19805.0,AA,American Airlines Inc.,AA,American Airlines Inc.,0A050,D,3.0,3.0,2010,3
9409.0,131700.0,37795.0,50965.0,30968.0,260837.0,19613.0,57148.0,18463.0,95224.0,356061.0,459126.0,33398.0,40931.0,7160.0,540615.0,8225.0,39561.0,4011.0,53937.0,71845.0,671.0,115759.0,294009.0,17443.0,66105.0,55254.0,5260.0,-47742.0,187223.0,1474228.0,19805.0,AA,American Airlines Inc.,AA,American Airlines Inc.,10050,L,3.0,3.0,2014,1
9412.0,78750.0,16554.0,37856.0,12106.0,154678.0,9663.0,52447.0,12332.0,74442.0,229120.0,190895.0,6442.0,25987.0,2403.0,225727.0,4431.0,26617.0,6363.0,14433.0,9164.0,902.0,51221.0,113131.0,8402.0,16524.0,38972.0,1382.0,-323.0,85511.0,718446.0,19805.0,AA,American Airlines Inc.,AA,American Airlines Inc.,10049,A,3.0,3.0,2006,4
9436.0,355395.0,50175.0,137650.0,224807.0,777463.0,56972.0,172141.0,40686.0,269799.0,1047262.0,734441.0,59753.0,96304.0,25394.0,915892.0,22747.0,25831.0,5059.0,70427.0,31958.0,385.0,318830.0,475237.0,57878.0,132193.0,87899.0,21078.0,44074.0,2166.0,2783679.0,19790.0,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,10261,A,3.0,3.0,2023,3
9451.32,151693.75,20260.4,2922.11,21288.34,205615.91,9512.76,43281.0,11745.15,64538.9,270154.82,440357.3,28457.71,540.87,3670.05,473025.94,4042.64,9094.15,4919.8,10303.11,0.36,0.0,214013.42,242373.48,26684.03,65237.92,47452.57,20254.38,49523.2,0.0,1194706.34,20416.0,NK,Spirit Air Lines,NK,Spirit Air Lines,06830,D,3.0,3.0,2022,3
9524.82,115088.51,9841.1,2808.48,9547.78,146810.7,19747.48,23172.18,7084.56,50004.22,196814.91,278266.56,3429.1,-3.87,5895.67,287587.47,1672.48,1391.33,2632.23,17461.01,3792.63,0.0,116956.65,143906.32,17301.38,166875.91,8849.79,103.19,-11428.47,0.0,810010.5,20436.0,F9,Frontier Airlines Inc.,F9,Frontier Airlines Inc.,06460,D,3.0,3.0,2022,4
9678.0,245224.0,141549.0,140178.0,61208.0,597837.0,39426.0,235520.0,47469.0,322415.0,920252.0,825885.0,70191.0,56040.0,17482.0,969598.0,20645.0,10562.0,11841.0,58010.0,15697.0,537.0,332190.0,449482.0,67031.0,303182.0,100108.0,23893.0,6515.0,337224.0,3177285.0,19805.0,AA,American Airlines Inc.,AA,American Airlines Inc.,0A050,D,3.0,3.0,2010,4
9687.88,147076.32,36291.66,31724.61,67513.47,292293.93,28484.97,73654.68,16093.29,118232.94,410526.87,449543.9,21130.28,34081.35,8665.57,513421.1,9868.57,24425.07,2878.92,53273.58,21020.25,36.47,106495.76,217998.6,21055.66,52810.88,69391.87,13509.85,40461.46,26113.5,1365289.78,19977.0,UA,United Air Lines Inc.,UA,United Air Lines Inc.,10877,P,3.0,3.0,2014,4
9716.0,324835.0,153106.0,169463.0,49985.0,707105.0,43185.0,245534.0,57769.0,346488.0,1053593.0,804865.0,66866.0,68366.0,16151.0,956248.0,23216.0,12819.0,20054.0,76112.0,34120.0,759.0,351272.0,518352.0,90577.0,242246.0,114806.0,34325.0,-850.0,368490.0,3377787.0,19805.0,AA,American Airlines Inc.,AA,American Airlines Inc.,0A050,D,3.0,3.0,2005,2
9774.0,311282.0,117418.0,208230.0,90035.0,736739.0,55851.0,140147.0,56521.0,252519.0,989258.0,274168.0,91255.0,92873.0,32353.0,490649.0,31059.0,39812.0,10713.0,43113.0,169811.0,43.0,221496.0,516004.0,45675.0,187408.0,137583.0,20324.0,19127.0,37872.0,2443900.0,19805.0,AA,American Airlines Inc.,AA,American Airlines Inc.,0A050,D,3.0,3.0,1998,1
9775.0,87774.0,33730.0,48156.0,22065.0,201500.0,12410.0,63181.0,15815.0,91406.0,292906.0,230797.0,11288.0,25116.0,4486.0,271687.0,9056.0,23268.0,5803.0,27297.0,38508.0,610.0,86315.0,190857.0,15972.0,60091.0,37135.0,5142.0,-94.0,113868.0,987564.0,19805.0,AA,American Airlines Inc.,AA,American Airlines Inc.,10050,L,3.0,3.0,2007,1
9788.49,611405.83,76544.6,354322.96,264099.98,1316161.87,72521.71,355093.65,110426.3,538041.66,1854203.52,703500.5,82716.68,63895.26,38960.87,889073.3,26762.29,17229.88,10516.2,216252.65,53653.51,-76.29,506624.22,830962.46,132993.68,270224.5,274020.7,16948.55,77275.66,1320785.38,5666487.76,19977.0,UA,United Air Lines Inc.,UA,United Air Lines Inc.,0A875,D,3.0,3.0,2020,1
9989.0,67615.0,8567.0,56266.0,6337.0,148774.0,13997.0,29412.0,9910.0,53319.0,202093.0,88506.0,7485.0,1733.0,6319.0,104043.0,24099.0,8323.0,3916.0,43884.0,34358.0,118.0,29419.0,144117.0,20035.0,61748.0,31528.0,2865.0,19112.0,2858.0,588399.0,19393.0,WN,Southwest Airlines Co.,WN,Southwest Airlines Co.,06725,D,3.0,3.0,1994,4
10046.0,364129.0,43626.0,203296.0,85524.0,706621.0,41941.0,158135.0,44633.0,244709.0,951330.0,826260.0,28423.0,4044.0,14416.0,873143.0,38517.0,5500.0,12893.0,160215.0,2447.0,3.0,165258.0,384833.0,79844.0,159001.0,160291.0,2543.0,28020.0,4403.0,2643408.0,19393.0,WN,Southwest Airlines Co.,WN,Southwest Airlines Co.,06725,D,3.0,3.0,2009,3
10104.0,276581.0,139229.0,145715.0,61292.0,632921.0,42261.0,268093.0,51335.0,361689.0,994610.0,977062.0,75346.0,59798.0,22437.0,1134643.0,23989.0,13195.0,13434.0,62026.0,16276.0,465.0,358986.0,488371.0,69063.0,311098.0,103114.0,23323.0,15363.0,375660.0,3515245.0,19805.0,AA,American Airlines Inc.,AA,American Airlines Inc.,0A050,D,3.0,3.0,2011,1
10182.0,323292.0,119469.0,224411.0,117364.0,794718.0,62974.0,162324.0,50890.0,276188.0,1070906.0,265341.0,49110.0,101423.0,31583.0,447457.0,34104.0,41205.0,5313.0,66183.0,171914.0,43.0,213182.0,531901.0,44955.0,201387.0,132770.0,21856.0,20104.0,59610.0,2530946.0,19805.0,AA,American Airlines Inc.,AA,American Airlines Inc.,0A050,D,3.0,3.0,1999,2
10209.0,439926.0,85157.0,226248.0,191865.0,953405.0,75107.0,278187.0,56184.0,409478.0,1362883.0,1167787.0,94717.0,108572.0,53204.0,1424280.0,41516.0,57582.0,6761.0,163449.0,87785.0,2915.0,465055.0,825063.0,78753.0,187710.0,224906.0,58133.0,37228.0,1353169.0,5552125.0,19790.0,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,01260,D,3.0,3.0,2013,4
10219.75,164087.45,21121.26,3202.11,21900.35,220530.91,9940.19,43207.94,10471.6,63619.73,284150.64,432473.36,33060.16,380.16,3723.13,469636.8,4200.04,10853.28,4851.59,12130.04,0.23,0.0,208047.95,240083.12,28585.15,63367.41,48021.99,23943.59,327120.95,0.0,1484909.64,20416.0,NK,Spirit Air Lines,NK,Spirit Air Lines,06830,D,3.0,3.0,2022,4
10272.0,360303.0,167245.0,209305.0,51757.0,798882.0,43282.0,286323.0,55629.0,385234.0,1184116.0,530013.0,62281.0,73734.0,19821.0,685849.0,26273.0,36430.0,31127.0,91359.0,77778.0,951.0,318970.0,582888.0,85948.0,257606.0,157272.0,38850.0,-11952.0,304997.0,3285574.0,19805.0,AA,American Airlines Inc.,AA,American Airlines Inc.,0A050,D,3.0,3.0,2004,1
10325.0,275766.0,137803.0,147309.0,66086.0,637289.0,40400.0,258738.0,50766.0,349904.0,987193.0,716584.0,80509.0,59836.0,21076.0,878005.0,21879.0,11034.0,12018.0,63575.0,16144.0,510.0,333222.0,458382.0,74834.0,247859.0,106463.0,22936.0,16956.0,320173.0,3112801.0,19805.0,AA,American Airlines Inc.,AA,American Airlines Inc.,0A050,D,3.0,3.0,2009,1
10373.18,167162.46,26352.84,31124.77,73781.01,308794.25,31829.69,83313.06,19490.83,134633.58,443427.84,463995.41,26167.63,38644.63,8012.08,536819.75,9378.52,44742.42,3201.93,65750.89,14001.02,955.14,111620.86,249650.77,24380.23,53800.83,71996.29,15300.07,46426.08,30563.21,1472365.05,19977.0,UA,United Air Lines Inc.,UA,United Air Lines Inc.,10874,A,3.0,3.0,2014,4
10429.0,73235.0,8556.0,58115.0,5671.0,156006.0,14183.0,32059.0,14170.0,60412.0,216418.0,83476.0,6821.0,1460.0,5862.0,97619.0,19783.0,7044.0,5254.0,46947.0,34250.0,105.0,30760.0,144143.0,20374.0,61851.0,33028.0,2872.0,19088.0,2483.0,597876.0,19393.0,WN,Southwest Airlines Co.,WN,Southwest Airlines Co.,06725,D,3.0,3.0,1995,1
10443.0,441053.0,207141.0,283782.0,146359.0,1088778.0,69840.0,291787.0,82374.0,444001.0,1532779.0,367990.0,88676.0,107457.0,52119.0,616242.0,33774.0,53340.0,50179.0,86260.0,86892.0,43.0,234440.0,544885.0,67711.0,304580.0,201960.0,15373.0,59922.0,24860.0,3368312.0,19805.0,AA,American Airlines Inc.,AA,American Airlines Inc.,0A050,D,3.0,3.0,2002,1
10513.0,252632.0,142746.0,133397.0,58909.0,598197.0,40237.0,246854.0,47037.0,334128.0,932325.0,1068659.0,79175.0,56442.0,15913.0,1220189.0,21587.0,11118.0,12175.0,66205.0,18181.0,466.0,333515.0,463247.0,64266.0,299820.0,92651.0,22831.0,5241.0,372155.0,3472725.0,19805.0,AA,American Airlines Inc.,AA,American Airlines Inc.,0A050,D,3.0,3.0,2011,2
