NET_INCOME,OP_PROFIT_LOSS,TRANS_REV_PAX,MAIL,TOTAL_PROPERTY,PROP_FREIGHT,PROP_BAG,TOTAL_CHARTER,CHARTER_PAX,CHARTER_PROP,TOTAL_MISC_REV,RES_CANCEL_FEES,MISC_OP_REV,PUB_SVC_REVENUE,TRANS_REVENUE,OP_REVENUES,FLYING_OPS,MAINTENANCE,PAX_SERVICE,AIRCFT_SERVICES,PROMOTION_SALES,GENERAL_ADMIN,GENERAL_SERVICES,DEPREC_AMORT,TRANS_EXPENSES,OP_EXPENSES,INTEREST_LONG_DEBT,INTEREST_EXP_OTH,FOREIGN_EX_GAINS,CAP_GAINS_PROP,CAP_GAINS_OTHER,OTHER_INCOME_NET,NON_OP_INCOME,INCOME_PRE_TAX,INCOME_TAX,INCOME_BEFORE_OTH,DISCONT_OPS,EXTRA_ITEMS,INCOME_TAX_EXTRA,INCOME_TAX_CREDITS,ACCTG_CHANGES,AIRLINE_ID,UNIQUE_CARRIER,UNIQUE_CARRIER_NAME,CARRIER,CARRIER_NAME,UNIQUE_CARRIER_ENTITY,REGION,CARRIER_GROUP_NEW,CARRIER_GROUP,YEAR,QUARTER
-733659.0,-19969.0,102807.0,999.0,7510.0,7043.0,467.0,756.0,756.0,165.995,1248.0,705.0,543.0,0.0,11034.0,124354.0,59392.0,14503.0,15832.0,23470.0,11436.0,4065.0,228.6,8296.0,7329.0,144323.0,-4164.0,-156.0,272.0,447.0,0.0,-710089.0,-713690.0,-733659.0,4.87,-733659.0,0.0,0.0,0.0,-733659.0,0.0,19977.0,UA,United Air Lines Inc.,UA,United Air Lines Inc.,10876,L,3.0,3.0,2005,4
-671980.0,-497580.0,4331022.0,11848.0,8719.24,75837.0,180783.0,3343.6400000000003,73337.0,5095.0,1330.565,17475.0,669047.0,0.0,2319774.0,7684218.0,2224591.0,654061.0,629967.0,1213817.0,464025.0,473860.0,228.6,396932.0,2124545.0,8181798.0,-213335.0,-3825.0,27.0,1807.0,0.0,-164034.0,-379360.0,-876940.0,-204960.0,-671980.0,0.0,0.0,0.0,273.195,0.0,19790.0,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,01260,D,3.0,3.0,2022,1
-666408.0,-576973.0,1802394.0,17397.0,35807.0,30557.0,5250.0,5636.0,5636.0,165.995,72325.0,63151.0,9174.0,0.0,608633.0,2542192.0,807386.0,316010.0,218674.0,443406.0,243040.0,177480.0,228.6,129018.0,784151.0,3119165.0,-55998.0,-2860.0,-2176.0,-455.0,0.0,-27946.0,-89435.0,-666408.0,4.87,-666408.0,0.0,0.0,0.0,-666408.0,0.0,19977.0,UA,United Air Lines Inc.,UA,United Air Lines Inc.,0A875,D,3.0,3.0,2004,4
-653336.0,-326933.0,36594.0,4282.0,8719.24,20753.0,2084.0,3343.6400000000003,15587.0,9012.0,1330.565,9089.0,63023.0,0.0,7739.0,168163.0,141577.0,18830.0,60219.0,132768.0,33908.0,52097.0,228.6,42245.0,13452.0,495096.0,-30227.0,1069.0,0.0,-207.0,-128557.0,-366529.0,-524451.0,-851384.0,-198048.0,-653336.0,0.0,0.0,0.0,273.195,0.0,19790.0,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,10261,A,3.0,3.0,2020,2
-647427.0,-213128.0,1707596.0,18629.0,27483.0,22990.0,4493.0,1090.0,1090.0,165.995,75531.0,66138.0,9393.0,0.0,710436.0,2540765.0,699282.0,305328.0,196552.0,386757.0,220887.0,97383.0,228.6,121894.0,725810.0,2753893.0,-53441.0,-5258.0,6166.0,-2327.0,0.0,-379439.0,-434299.0,-647427.0,4.87,-647427.0,0.0,0.0,0.0,-647427.0,0.0,19977.0,UA,United Air Lines Inc.,UA,United Air Lines Inc.,0A875,D,3.0,3.0,2005,1
-641522.0,-419879.0,1861409.0,9409.0,89678.0,37465.0,52213.0,13033.0,13033.0,165.995,82222.0,76316.0,5906.0,0.0,872727.0,2928478.0,1272790.0,291544.0,162387.0,373597.0,162819.0,179892.0,228.6,121694.0,783634.0,3348357.0,-60853.0,-41.0,-301.0,-95560.0,0.0,-60853.0,-217608.0,-637487.0,4035.0,-641522.0,0.0,0.0,0.0,-641522.0,0.0,19977.0,UA,United Air Lines Inc.,UA,United Air Lines Inc.,0A875,D,3.0,3.0,2008,4
-630804.0,-518677.0,1985696.0,16635.0,39434.0,36026.0,3408.0,2362.0,2362.0,165.995,79041.0,60606.0,18435.0,0.0,219102.0,2342270.0,876752.0,396716.0,313793.0,553579.0,243854.0,127048.0,228.6,151036.0,198169.0,2860947.0,-81460.0,-4030.0,-391.0,-241.0,0.0,53002.0,-33120.0,-551797.0,79007.0,-630804.0,0.0,0.0,0.0,-630804.0,0.0,19977.0,UA,United Air Lines Inc.,UA,United Air Lines Inc.,0A875,D,3.0,3.0,2002,3
-602512.0,-599438.0,2476328.0,15082.0,43483.0,33758.0,9725.0,4762.0,4762.0,165.995,13417.0,9.12,13417.0,0.0,142330.0,2695402.0,1065969.0,557539.0,411693.0,607409.0,246361.0,170498.0,228.6,210540.0,24831.0,3294840.0,-88393.0,15381.0,0.0,-9321.0,0.0,7827.0,-74506.0,-673944.0,-71432.0,-602512.0,0.0,0.0,0.0,-602512.0,0.0,19805.0,AA,American Airlines Inc.,AA,American Airlines Inc.,0A050,D,3.0,3.0,2002,4
-601748.0,207362.0,2078712.0,126.65,82872.0,42073.0,40799.0,15849.0,15849.0,165.995,170877.0,448.0,170429.0,0.0,1314528.0,3662838.0,1066053.0,208107.0,210899.0,405357.0,215618.0,144281.0,228.6,173216.0,1031945.0,3455476.0,-90545.0,-360.0,3631.0,13114.0,0.0,-819443.0,-893603.0,-686241.0,-84493.0,-601748.0,0.0,0.0,0.0,-601748.0,0.0,19790.0,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,01260,D,3.0,3.0,2008,2
-585068.0,-21710.0,356261.0,62.0,12124.0,11895.0,229.0,3343.6400000000003,618.9749999999999,165.995,16690.0,1734.0,14956.0,0.0,49746.0,434883.0,176946.0,30114.0,26148.0,50061.0,27689.0,23005.0,228.6,31564.0,91066.0,456593.0,-12966.0,16.0,1200.0,268.0,0.0,-552519.0,-564001.0,-585711.0,-643.0,-585068.0,0.0,0.0,0.0,-585068.0,0.0,19790.0,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,10260,L,3.0,3.0,2008,1
-584823.0,-398986.0,2041943.0,9710.0,62749.0,48567.0,14182.0,25911.0,25911.0,165.995,109397.0,228.0,109169.0,0.0,812038.0,3061748.0,1056676.0,253545.0,285341.0,467306.0,234172.0,183259.0,228.6,208039.0,772396.0,3460734.0,-149407.0,579.0,2051.0,2395.0,0.0,-53505.0,-197887.0,-596873.0,-12050.0,-584823.0,0.0,0.0,0.0,-584823.0,0.0,19790.0,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,01260,D,3.0,3.0,2004,3
-565584.0,-29406.0,823818.0,11979.0,91090.0,87413.0,3677.0,3343.6400000000003,618.9749999999999,165.995,2995.0,98.0,2897.0,0.0,47214.0,977096.0,525128.0,85432.0,97073.0,82420.0,61523.0,90947.0,228.6,52670.0,11309.0,1006502.0,-37683.0,287.0,2495.0,-513163.0,0.0,11070.0,-536994.0,-566400.0,-816.0,-565584.0,0.0,0.0,0.0,-565584.0,0.0,19977.0,UA,United Air Lines Inc.,UA,United Air Lines Inc.,10877,P,3.0,3.0,2008,2
-539748.67,-117804.23,1333272.28,0.0,8719.24,143.65,100659.46,3343.6400000000003,463.65,0.0,1330.565,8623.24,4988.12,0.0,110183.05,1558333.44,799886.03,157381.39,159208.6,291756.93,82629.11,70042.2,228.6,114840.58,392.83,1676137.68,-37072.29,2993.58,-117.06,-933.36,-21662.17,-403747.0,-460538.3,-578342.53,-38593.87,-539748.67,0.0,0.0,0.0,0.0,0.0,20409.0,B6,JetBlue Airways,B6,JetBlue Airways,06673,D,3.0,3.0,2024,1
-538807.0,-404991.0,1926926.0,14984.0,49193.0,42030.0,7163.0,3343.6400000000003,618.9749999999999,165.995,58954.0,9.12,58954.0,0.0,102801.0,2152858.0,730516.0,260873.0,309160.0,506206.0,295207.0,144963.0,228.6,216217.0,94707.0,2557849.0,-96975.0,-3396.0,-526.0,13907.0,0.0,-352270.0,-439260.0,-844251.0,-305444.0,-538807.0,0.0,0.0,0.0,-538807.0,0.0,19790.0,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,01260,D,3.0,3.0,2001,4
-528143.0,-386601.0,4056268.0,13081.0,8719.24,39603.0,157619.0,3343.6400000000003,54045.0,0.0,1330.565,156056.0,546825.0,0.0,1360411.0,6383908.0,1803952.0,653165.0,655450.0,1203743.0,470459.0,139433.0,228.6,504765.0,1339542.0,6770509.0,-72489.0,13661.0,-22345.0,3398.0,0.0,-117232.0,-195007.0,-581608.0,-53465.0,-528143.0,0.0,0.0,0.0,273.195,0.0,19790.0,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,01260,D,3.0,3.0,2020,1
-525990.0,108803.0,2297400.0,34565.0,63180.0,59878.0,3302.0,2624.0,2624.0,165.995,1330.565,9.12,19927.0,0.0,40674.0,2458370.0,745674.0,219756.0,259908.0,430222.0,503331.0,61151.0,228.6,117409.0,12116.0,2349567.0,-46208.0,7156.0,-26.0,756.0,0.0,1560.0,-36762.0,72041.0,10887.0,61154.0,0.0,0.0,0.0,273.195,-587144.0,19790.0,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,01260,D,3.0,3.0,1993,2
-516623.0,-182350.0,2183969.0,34004.0,55933.0,49939.0,5994.0,1079.0,1079.0,165.995,1330.565,9.12,14082.0,0.0,203894.0,2492961.0,762281.0,298028.0,291905.0,510321.0,435089.0,159731.0,228.6,189872.0,28084.0,2675311.0,-87039.0,16742.0,0.0,0.0,-5559.0,-8191.0,-84047.0,-266397.0,-104744.0,-161653.0,0.0,0.0,0.0,273.195,-354970.0,19805.0,AA,American Airlines Inc.,AA,American Airlines Inc.,0A050,D,3.0,3.0,1992,4
-498176.0,-424046.0,2909585.0,17474.0,100629.0,45248.0,55381.0,3367.0,3367.0,165.995,87388.0,74938.0,12450.0,0.0,578811.0,3697254.0,1885381.0,354364.0,265645.0,577324.0,228879.0,215705.0,228.6,133744.0,460258.0,4121300.0,-61586.0,-1549.0,0.0,3173.0,0.0,-14168.0,-74130.0,-498176.0,4.87,-498176.0,0.0,0.0,0.0,-498176.0,0.0,19805.0,AA,American Airlines Inc.,AA,American Airlines Inc.,0A050,D,3.0,3.0,2008,3
-495659.68,-381423.16,4771941.71,3747.74,8719.24,43934.69,280641.32,3343.6400000000003,19553.42,0.0,1330.565,5253.11,531679.2,0.0,1729969.12,7386720.3,2263098.74,840272.98,598676.71,854695.8,317675.28,914904.93,0.0,417081.33,1561737.69,7768143.46,-432967.44,5481.75,-5473.39,0.0,0.0,65268.84,-367690.24,-749113.4,-253453.71,-495659.68,0.0,0.0,0.0,273.195,0.0,19805.0,AA,American Airlines Inc.,AA,American Airlines Inc.,0A050,D,3.0,3.0,2021,4
-473359.0,-739529.0,2730989.0,28757.0,46389.0,41699.0,4690.0,4303.0,4303.0,165.995,20040.0,9.12,20040.0,0.0,161793.0,2992271.0,957502.0,439129.0,356940.0,538300.0,396875.0,796945.0,228.6,193189.0,52920.0,3731800.0,-42314.0,16713.0,0.0,0.0,0.0,23061.0,-2540.0,-742069.0,-268710.0,-473359.0,0.0,0.0,0.0,-473359.0,0.0,19805.0,AA,American Airlines Inc.,AA,American Airlines Inc.,0A050,D,3.0,3.0,2001,2
-470419.0,-327191.0,2382840.0,10006.0,76692.0,42619.0,34073.0,4739.0,4739.0,165.995,104464.0,96243.0,8221.0,0.0,995519.0,3574260.0,1614502.0,330361.0,181805.0,363903.0,184110.0,154400.0,228.6,141870.0,930500.0,3901451.0,-61490.0,397.0,9016.0,10197.0,0.0,-98836.0,-140716.0,-467907.0,2512.0,-470419.0,0.0,0.0,0.0,-470419.0,0.0,19977.0,UA,United Air Lines Inc.,UA,United Air Lines Inc.,0A875,D,3.0,3.0,2008,3
-456254.0,-152773.0,103566.0,5920.0,8719.24,52855.0,8111.0,3343.6400000000003,12517.0,2121.0,1330.565,1023.0,54525.0,0.0,2326.0,242964.0,142731.0,23250.0,37531.0,98298.0,26625.0,26883.0,228.6,37651.0,2768.0,395737.0,-26610.0,-1544.0,0.0,253.0,0.0,-422770.0,-450671.0,-603444.0,-147190.0,-456254.0,0.0,0.0,0.0,273.195,0.0,19790.0,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,10261,A,3.0,3.0,2020,3
-454281.0,-8244.0,737491.0,5716.0,55294.0,54714.0,580.0,3343.6400000000003,618.9749999999999,165.995,-11778.0,1216.0,-12994.0,0.0,49177.0,835900.0,363631.0,60415.0,46712.0,89218.0,57079.0,39377.0,228.6,63084.0,124628.0,844144.0,-35864.0,-2383.0,590.0,-33.0,0.0,-401349.0,-439039.0,-447283.0,6998.0,-454281.0,0.0,0.0,0.0,-454281.0,0.0,19790.0,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,10261,A,3.0,3.0,2006,2
-452519.0,109781.0,1827563.0,126.65,94133.0,35499.0,58634.0,24951.0,24951.0,165.995,173632.0,453.0,173179.0,0.0,1125334.0,3245613.0,1028022.0,153400.0,203138.0,385801.0,157786.0,132632.0,228.6,161363.0,913690.0,3135832.0,-96564.0,212.0,-27675.0,1423.0,0.0,-436274.0,-558878.0,-449097.0,3422.0,-452519.0,0.0,0.0,0.0,-452519.0,0.0,19790.0,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,01260,D,3.0,3.0,2008,4
-446828.89,-339593.66,3385292.69,15489.02,8719.24,79323.23,185115.21,3343.6400000000003,55279.27,165.995,1330.565,11850.44,2065.93,0.0,1820255.38,5554671.17,1619145.85,481876.92,409116.28,1267879.36,229756.35,446053.01,228.6,350241.95,1090195.11,5894264.83,-243594.29,18515.01,-6160.4,0.0,0.0,-20613.43,-251853.12,-591446.78,-144617.89,-446828.89,0.0,0.0,0.0,-446828.89,0.0,19977.0,UA,United Air Lines Inc.,UA,United Air Lines Inc.,0A875,D,3.0,3.0,2021,4
-441253.89,-470334.63,1337401.21,0.0,8719.24,90.62,109099.97,3343.6400000000003,168.74,0.0,1330.565,10719.87,6047.04,0.0,99988.59,1563516.03,957378.94,204017.11,183937.2,342371.79,102082.55,114850.42,228.6,128813.82,398.84,2033850.66,-43046.67,4046.46,2417.88,-852.36,-532.87,1805.16,-36162.4,-506497.03,-65243.14,-441253.89,0.0,0.0,0.0,0.0,0.0,20409.0,B6,JetBlue Airways,B6,JetBlue Airways,06673,D,3.0,3.0,2023,3
-438265.22,-438265.22,442277.6,12207.98,8719.24,166560.91,7658.45,3343.6400000000003,0.0,0.0,1330.565,432.6,66098.43,0.0,16108.25,711344.21,465801.93,147063.2,93391.23,147332.1,52401.28,180669.51,0.0,60537.12,2413.06,1149609.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-438265.22,0.0,-438265.22,0.0,0.0,0.0,273.195,0.0,19805.0,AA,American Airlines Inc.,AA,American Airlines Inc.,10049,A,3.0,3.0,2022,1
-437179.0,-329871.0,2683979.0,14463.0,50189.0,33288.0,16901.0,5378.0,5378.0,165.995,14245.0,9.12,14245.0,0.0,570007.0,3338261.0,1366440.0,349302.0,283360.0,560629.0,254682.0,308518.0,228.6,154996.0,390205.0,3668132.0,-99139.0,1490.0,0.0,-33868.0,0.0,24209.0,-107308.0,-437179.0,4.87,-437179.0,0.0,0.0,0.0,-437179.0,0.0,19805.0,AA,American Airlines Inc.,AA,American Airlines Inc.,0A050,D,3.0,3.0,2005,4
-435518.0,-294458.0,1839961.0,12572.0,28087.0,22356.0,5731.0,2022.0,2022.0,165.995,80688.0,66182.0,14506.0,0.0,459052.0,2422382.0,691473.0,355393.0,223920.0,433570.0,232938.0,139881.0,228.6,147022.0,492643.0,2716840.0,-62467.0,-4652.0,3885.0,690.0,0.0,-78516.0,-141060.0,-435518.0,4.87,-435518.0,0.0,0.0,0.0,-435518.0,0.0,19977.0,UA,United Air Lines Inc.,UA,United Air Lines Inc.,0A875,D,3.0,3.0,2004,1
-434873.0,35441.0,709652.0,9903.0,67278.0,64426.0,2852.0,7050.0,7050.0,165.995,1400.0,141.0,1259.0,0.0,37969.0,833252.0,380275.0,78614.0,78571.0,95065.0,43494.0,74704.0,228.6,38891.0,8197.0,797811.0,-23662.0,248.0,990.0,-457249.0,0.0,8732.0,-470941.0,-435500.0,-627.0,-434873.0,0.0,0.0,0.0,-434873.0,0.0,19977.0,UA,United Air Lines Inc.,UA,United Air Lines Inc.,10874,A,3.0,3.0,2008,2
-429148.54,-311845.84,2879277.77,17610.94,8719.24,31420.69,73809.99,3343.6400000000003,36901.95,0.0,1330.565,94920.25,8623.65,0.0,1863021.3,5005586.53,1561828.22,428432.32,247312.81,770489.46,197658.06,231853.92,228.6,198064.77,1681792.83,5317432.38,-92829.26,9227.13,-2608.04,24.94,0.0,-29563.08,-115748.31,-427594.15,1554.38,-429148.54,0.0,0.0,0.0,-429148.54,0.0,19977.0,UA,United Air Lines Inc.,UA,United Air Lines Inc.,0A875,D,3.0,3.0,2014,1
-428978.0,-334120.0,2423857.0,8043.0,8719.24,29722.0,80506.0,3343.6400000000003,1522.0,0.0,1330.565,72392.0,10033.0,0.0,555050.0,3181125.0,1388864.0,339214.0,254476.0,549317.0,225152.0,256125.0,228.6,126437.0,375660.0,3515245.0,-86963.0,1512.0,0.0,-17780.0,0.0,12051.0,-91180.0,-425300.0,3678.0,-428978.0,0.0,0.0,0.0,-428978.0,0.0,19805.0,AA,American Airlines Inc.,AA,American Airlines Inc.,0A050,D,3.0,3.0,2011,1
-426868.0,-108678.0,1682584.0,30649.0,43170.0,40892.0,2278.0,3878.0,3878.0,165.995,1330.565,6068.0,6621.0,0.0,107409.0,1880379.0,547492.0,262930.0,212618.0,340941.0,349448.0,83669.0,228.6,119821.0,72138.0,1989057.0,-43174.0,11134.0,12755.0,45.0,0.0,17797.0,-1443.0,-110121.0,-41177.0,-68944.0,0.0,0.0,0.0,273.195,-357924.0,19977.0,UA,United Air Lines Inc.,UA,United Air Lines Inc.,0A875,D,3.0,3.0,1992,1
-425421.0,-388493.0,1969905.0,7994.0,45400.0,39553.0,5847.0,2779.0,2779.0,165.995,85119.0,78799.0,6320.0,0.0,853676.0,2964873.0,1101897.0,402608.0,144870.0,390444.0,215093.0,152654.0,228.6,124597.0,821203.0,3353366.0,-60801.0,530.0,-8037.0,24.0,0.0,28172.0,-40112.0,-428605.0,-3184.0,-425421.0,0.0,0.0,0.0,-425421.0,0.0,19977.0,UA,United Air Lines Inc.,UA,United Air Lines Inc.,0A875,D,3.0,3.0,2008,1
-415859.79,-329283.98,2914879.04,18188.58,8719.24,45013.29,71139.75,3343.6400000000003,38195.12,0.0,1330.565,80718.14,5291.22,0.0,1888736.58,5062161.72,1606710.31,453689.4,279626.46,631991.88,189106.92,422402.09,228.6,199643.13,1608275.52,5391445.7,-123617.31,11877.59,-2935.38,-36.19,0.0,24399.31,-90311.98,-419595.96,-3736.17,-415859.79,0.0,0.0,0.0,-415859.79,0.0,19977.0,UA,United Air Lines Inc.,UA,United Air Lines Inc.,0A875,D,3.0,3.0,2012,4
-412967.0,-543015.0,2716129.0,18874.0,42021.0,35553.0,6468.0,3939.0,3939.0,165.995,11651.0,9.12,11651.0,0.0,148252.0,2940866.0,1112234.0,584083.0,453439.0,625373.0,314708.0,163397.0,228.6,203335.0,27312.0,3483881.0,-75491.0,18417.0,0.0,1251.0,0.0,2162.0,-53661.0,-596676.0,-183709.0,-412967.0,0.0,0.0,0.0,-412967.0,0.0,19805.0,AA,American Airlines Inc.,AA,American Airlines Inc.,0A050,D,3.0,3.0,2002,2
-411780.0,-211596.0,1834515.0,23012.0,27262.0,21103.0,6159.0,5914.0,5914.0,165.995,73998.0,59018.0,14980.0,0.0,404322.0,2369023.0,642339.0,338172.0,221208.0,466049.0,241661.0,112495.0,228.6,133785.0,424910.0,2580619.0,-74359.0,14560.0,-44.0,16376.0,0.0,-156718.0,-200185.0,-411781.0,-1.0,-411780.0,0.0,0.0,0.0,-411780.0,0.0,19977.0,UA,United Air Lines Inc.,UA,United Air Lines Inc.,0A875,D,3.0,3.0,2003,4
-406248.43,-500721.12,1259141.55,0.0,8719.24,177.65,116583.17,3343.6400000000003,1332.36,0.0,1330.565,7425.32,6483.31,0.0,110160.51,1501303.86,927668.65,202931.39,193397.61,323482.77,97951.55,115902.18,228.6,140276.33,414.51,2002024.98,-83127.54,2797.83,-473.46,1327.0,-2054.73,49826.87,-31704.04,-532425.16,-126176.72,-406248.43,0.0,0.0,0.0,0.0,0.0,20409.0,B6,JetBlue Airways,B6,JetBlue Airways,06673,D,3.0,3.0,2024,3
-396983.0,-596750.0,1934505.0,15633.0,37160.0,32052.0,5108.0,3743.0,3743.0,165.995,6965.0,9.12,6965.0,0.0,136249.0,2134255.0,777590.0,428508.0,335712.0,523613.0,290922.0,138780.0,228.6,206536.0,29344.0,2731005.0,-60657.0,21315.0,0.0,10418.0,0.0,-19385.0,-48309.0,-645059.0,-248076.0,-396983.0,0.0,0.0,0.0,-396983.0,0.0,19805.0,AA,American Airlines Inc.,AA,American Airlines Inc.,0A050,D,3.0,3.0,2001,4
-393780.0,-410329.0,2381409.0,19626.0,46274.0,34243.0,12031.0,4067.0,4067.0,165.995,15031.0,9.12,15031.0,0.0,466963.0,2933370.0,1192028.0,329822.0,321484.0,531022.0,239954.0,195085.0,228.6,189668.0,344636.0,3343699.0,-94853.0,12906.0,0.0,7000.0,0.0,91496.0,16549.0,-393780.0,4.87,-393780.0,0.0,0.0,0.0,-393780.0,0.0,19805.0,AA,American Airlines Inc.,AA,American Airlines Inc.,0A050,D,3.0,3.0,2004,4
-387386.0,-1008646.0,2236563.0,21032.0,38152.0,34303.0,3849.0,998.0,998.0,165.995,6896.0,9.12,6896.0,0.0,134896.0,2438537.0,899773.0,469636.0,342912.0,517602.0,337760.0,629833.0,228.6,206770.0,42897.0,3447183.0,-38559.0,15426.0,0.0,1449.0,0.0,441803.0,420119.0,-588527.0,-201141.0,-387386.0,0.0,0.0,0.0,-387386.0,0.0,19805.0,AA,American Airlines Inc.,AA,American Airlines Inc.,0A050,D,3.0,3.0,2001,3
-385244.36,-385244.36,51639.12,9013.43,8719.24,66208.21,1381.61,3343.6400000000003,0.0,0.0,1330.565,698.9,9884.28,0.0,1810.08,140635.63,136552.73,57777.4,36594.87,49011.55,8504.67,201341.61,0.0,35745.71,351.45,525879.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-385244.36,0.0,-385244.36,0.0,0.0,0.0,273.195,0.0,19805.0,AA,American Airlines Inc.,AA,American Airlines Inc.,10049,A,3.0,3.0,2020,3
-383024.0,-255366.0,1807715.0,20036.0,32530.0,25918.0,6612.0,3008.0,2414.0,594.0,75351.0,61016.0,14335.0,0.0,175828.0,2114468.0,638743.0,331891.0,234759.0,494592.0,223349.0,126719.0,228.6,147037.0,172744.0,2369834.0,-66075.0,-6319.0,1047.0,-29208.0,0.0,-27103.0,-127658.0,-383024.0,4.87,-383024.0,0.0,0.0,0.0,-383024.0,0.0,19977.0,UA,United Air Lines Inc.,UA,United Air Lines Inc.,0A875,D,3.0,3.0,2003,2
-379256.0,-77201.0,600510.0,6368.0,55426.0,54773.0,653.0,3343.6400000000003,618.9749999999999,165.995,-8746.0,1637.0,-10383.0,0.0,45721.0,699279.0,338336.0,51830.0,43627.0,86955.0,48638.0,26702.0,228.6,63681.0,116711.0,776480.0,-32795.0,-2554.0,-20.0,-405.0,0.0,-371473.0,-407247.0,-484448.0,-105192.0,-379256.0,0.0,0.0,0.0,-379256.0,0.0,19790.0,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,10261,A,3.0,3.0,2006,4
-376771.0,-137039.0,2237902.0,6171.0,66793.0,52804.0,13989.0,12359.0,12359.0,165.995,102142.0,311.0,101831.0,0.0,887621.0,3312988.0,1066635.0,228168.0,255456.0,450226.0,231676.0,180524.0,228.6,220463.0,816879.0,3450027.0,-199706.0,-9608.0,-3589.0,4313.0,0.0,-49549.0,-258139.0,-395178.0,-18407.0,-376771.0,0.0,0.0,0.0,-376771.0,0.0,19790.0,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,01260,D,3.0,3.0,2005,2
-371115.97,-490364.49,342882.68,0.0,8719.24,233.37,41094.89,3343.6400000000003,1864.8,0.0,1330.565,666.53,1707.89,0.0,32209.42,420659.58,343247.29,111258.16,87268.65,179790.26,38169.52,49872.39,228.6,101218.69,199.11,911024.07,-45509.42,2346.16,96.41,-311.63,-2556.84,27000.59,-18934.72,-509299.21,-138183.25,-371115.97,0.0,0.0,0.0,0.0,0.0,20409.0,B6,JetBlue Airways,B6,JetBlue Airways,06673,D,3.0,3.0,2020,4
-370524.0,-413391.0,2417933.0,17926.0,53895.0,44291.0,9604.0,53546.0,53546.0,165.995,91716.0,246.0,91470.0,0.0,163093.0,2798109.0,899643.0,235930.0,294358.0,512423.0,234383.0,227546.0,228.6,215747.0,591470.0,3211500.0,-132097.0,-37419.0,1831.0,-36284.0,0.0,25530.0,-178439.0,-591830.0,-221306.0,-370524.0,0.0,0.0,0.0,-370524.0,0.0,19790.0,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,01260,D,3.0,3.0,2003,1
-369229.07,-369229.07,118153.52,12319.05,8719.24,127306.48,2785.34,3343.6400000000003,0.0,0.0,1330.565,136.56,16257.03,0.0,3483.08,280441.06,245388.56,82256.51,52811.22,89054.44,30807.9,106713.43,0.0,41671.89,966.18,649670.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-369229.07,0.0,-369229.07,0.0,0.0,0.0,273.195,0.0,19805.0,AA,American Airlines Inc.,AA,American Airlines Inc.,10049,A,3.0,3.0,2021,2
-367296.54,-367296.54,952361.56,4610.22,8719.24,102940.2,9188.67,3343.6400000000003,0.0,0.0,1330.565,1500.47,114661.1,0.0,29013.96,1214276.18,673765.74,216530.17,131118.66,196581.81,70119.2,222650.67,0.0,66597.02,4209.44,1581572.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-367296.54,0.0,-367296.54,0.0,0.0,0.0,273.195,0.0,19805.0,AA,American Airlines Inc.,AA,American Airlines Inc.,10049,A,3.0,3.0,2024,1
-357653.0,56011.0,704895.0,10806.0,78364.0,75714.0,2650.0,3343.6400000000003,618.9749999999999,165.995,2845.0,51.0,2794.0,0.0,73194.0,870104.0,353859.0,75804.0,102961.0,86535.0,70025.0,37685.0,228.6,45134.0,42090.0,814093.0,-38378.0,-786.0,6562.0,413.0,0.0,-381475.0,-413664.0,-357653.0,4.87,-357653.0,0.0,0.0,0.0,-357653.0,0.0,19977.0,UA,United Air Lines Inc.,UA,United Air Lines Inc.,10877,P,3.0,3.0,2005,3
-357163.0,-251697.0,2516110.0,13961.0,46591.0,35750.0,10841.0,3161.0,3161.0,165.995,14545.0,9.12,14545.0,0.0,439509.0,3033877.0,1030368.0,331915.0,331101.0,590009.0,284880.0,216182.0,228.6,196122.0,304997.0,3285574.0,-98407.0,11635.0,0.0,4843.0,0.0,-23537.0,-105466.0,-357163.0,4.87,-357163.0,0.0,0.0,0.0,-357163.0,0.0,19805.0,AA,American Airlines Inc.,AA,American Airlines Inc.,0A050,D,3.0,3.0,2004,1
